"n","p","dimension","correlation","scheme","metric","replications","mean","sd","se","ci_lower","ci_upper"
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","mean_jaccard_s",100,0.984166666666667,0.0432958700183224,0.00432958700183224,0.975680676143075,0.992652657190258
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","mean_jaccard_2s",100,0.981996891996892,0.0346849524642331,0.00346849524642331,0.975198641313902,0.988795142679882
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","mean_support_f1",100,0.676172494172494,0.151588427536919,0.0151588427536919,0.646461162375258,0.70588382596973
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","mean_rmse",100,2.39342461804311,0.389296348795129,0.0389296348795129,2.31712253367927,2.46972670240696
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","f1_lasso",100,0.676,0.155127839102614,0.0155127839102614,0.645594943535888,0.706405056464112
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","f1_lar",100,0.676,0.155127839102614,0.0155127839102614,0.645594943535888,0.706405056464112
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","f1_glmnet",100,0.676517482517483,0.147569576060969,0.0147569576060969,0.647593845609533,0.705441119425433
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","rmse_lasso",100,2.38740231008066,0.388892065379062,0.0388892065379062,2.31117946526637,2.46362515489496
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","rmse_lar",100,2.38740231008066,0.388892065379062,0.0388892065379062,2.31117946526637,2.46362515489496
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","rmse_glmnet",100,2.40546923396801,0.391806774592137,0.0391806774592137,2.32867510614795,2.48226336178807
100,20,"n=100, p=20","ar1_rho_0.5","quantile_8","elapsed_seconds",100,0.473900000000004,0.114934280738557,0.0114934280738557,0.451372880975247,0.496427119024762
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","mean_entry_tau",100,0.988423271427004,0.00470160717794446,0.000470160717794446,0.987501756420127,0.989344786433881
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","mean_jaccard_s",100,0.961164021164021,0.0656175160685457,0.00656175160685457,0.948302988014586,0.974025054313456
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","mean_jaccard_2s",100,0.977249417249417,0.036809375390971,0.0036809375390971,0.970034779672787,0.984464054826048
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","mean_support_f1",100,0.724763347763348,0.130913804516798,0.0130913804516798,0.699104242078055,0.75042245344864
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","mean_rmse",100,2.34229727450383,0.393914371431941,0.0393914371431941,2.26509005770317,2.41950449130449
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","f1_lasso",100,0.726,0.132283747675177,0.0132283747675177,0.700072385455665,0.751927614544335
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","f1_lar",100,0.726,0.132283747675177,0.0132283747675177,0.700072385455665,0.751927614544335
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","f1_glmnet",100,0.722290043290043,0.135464344267363,0.0135464344267363,0.69573903181364,0.748841054766446
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","rmse_lasso",100,2.34145268115049,0.396492982441865,0.0396492982441865,2.26374005659188,2.41916530570909
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","rmse_lar",100,2.34145268115049,0.396492982441865,0.0396492982441865,2.26374005659188,2.41916530570909
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","rmse_glmnet",100,2.34398646121052,0.389973246240779,0.0389973246240779,2.26755170494732,2.42042121747371
100,20,"n=100, p=20","ar1_rho_0.5","equal_width_4","elapsed_seconds",100,0.249500000000003,0.0435165125979451,0.00435165125979451,0.240970763530805,0.2580292364692
100,20,"n=100, p=20","ar1_rho_0.9","original","mean_entry_tau",100,0.985903461842557,0.0213966280437729,0.00213966280437729,0.981709722745978,0.990097200939137
100,20,"n=100, p=20","ar1_rho_0.9","original","mean_jaccard_s",100,0.971031746031746,0.0668539841517947,0.00668539841517947,0.957928365137994,0.984135126925498
100,20,"n=100, p=20","ar1_rho_0.9","original","mean_jaccard_2s",100,0.937859362859363,0.0774958687220921,0.00774958687220921,0.922670172589833,0.953048553128893
100,20,"n=100, p=20","ar1_rho_0.9","original","mean_support_f1",100,0.657060606060606,0.165966007046366,0.0165966007046366,0.624531268679518,0.689589943441694
100,20,"n=100, p=20","ar1_rho_0.9","original","mean_rmse",100,1.55489213531156,0.541851584373716,0.0541851584373716,1.44868922477431,1.6610950458488
100,20,"n=100, p=20","ar1_rho_0.9","original","f1_lasso",100,0.66,0.176383420737639,0.0176383420737639,0.625428849535423,0.694571150464577
100,20,"n=100, p=20","ar1_rho_0.9","original","f1_lar",100,0.652,0.169658004184413,0.0169658004184413,0.618747031179855,0.685252968820145
100,20,"n=100, p=20","ar1_rho_0.9","original","f1_glmnet",100,0.659181818181818,0.158079681504654,0.0158079681504654,0.628198200606906,0.69016543575673
100,20,"n=100, p=20","ar1_rho_0.9","original","rmse_lasso",100,1.52606171256316,0.530263367352548,0.0530263367352548,1.42213009256206,1.62999333256426
100,20,"n=100, p=20","ar1_rho_0.9","original","rmse_lar",100,1.52630152485837,0.530086069111218,0.0530086069111218,1.42240465531257,1.63019839440417
100,20,"n=100, p=20","ar1_rho_0.9","original","rmse_glmnet",100,1.61231316851314,0.575024537328746,0.0575024537328746,1.49960835919671,1.72501797782957
100,20,"n=100, p=20","ar1_rho_0.9","original","elapsed_seconds",100,0.0329999999999973,0.0407133363601593,0.00407133363601593,0.025020186073406,0.0409798139265885
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","mean_entry_tau",100,0.980819099571885,0.0249701145741446,0.00249701145741446,0.975924957115352,0.985713242028417
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","mean_jaccard_s",100,0.967301587301587,0.0623930863656428,0.00623930863656428,0.955072542373921,0.979530632229253
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","mean_jaccard_2s",100,0.924268509268509,0.0798372535857209,0.00798372535857209,0.908620407565708,0.939916610971311
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","mean_support_f1",100,0.57189898989899,0.160686886850691,0.0160686886850691,0.540404360076254,0.603393619721725
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","mean_rmse",100,1.76713552847948,0.625544342118504,0.0625544342118504,1.64452883742426,1.88974221953471
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","f1_lasso",100,0.57,0.164224532179869,0.0164224532179869,0.537811991692746,0.602188008307254
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","f1_lar",100,0.57,0.164224532179869,0.0164224532179869,0.537811991692746,0.602188008307254
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","f1_glmnet",100,0.57569696969697,0.158792470089729,0.0158792470089729,0.544573645559383,0.606820293834556
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","rmse_lasso",100,1.74973802725631,0.619857986848292,0.0619857986848292,1.62824586183405,1.87123019267858
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","rmse_lar",100,1.74940350160147,0.620276319957738,0.0620276319957738,1.62782934288975,1.87097766031318
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","rmse_glmnet",100,1.80226505658067,0.64111503042487,0.064111503042487,1.6766065106174,1.92792360254395
100,20,"n=100, p=20","ar1_rho_0.9","quantile_2","elapsed_seconds",100,0.074699999999998,0.0895719901204773,0.00895719901204773,0.0571438899363844,0.0922561100636116
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","mean_entry_tau",100,0.982839071977891,0.0166943850208216,0.00166943850208216,0.97956697251381,0.986111171441972
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","mean_jaccard_s",100,0.974993386243386,0.0603955997514108,0.00603955997514108,0.96315584869211,0.986830923794663
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","mean_jaccard_2s",100,0.968461538461538,0.0502913118197957,0.00502913118197957,0.958604441344859,0.978318635578218
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","mean_support_f1",100,0.489629370629371,0.142231285405313,0.0142231285405313,0.461752038689929,0.517506702568812
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","mean_rmse",100,1.94212579017057,0.667001994700697,0.0667001994700697,1.81139339920923,2.0728581811319
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","f1_lasso",100,0.49,0.143195846675281,0.0143195846675281,0.461933614051645,0.518066385948355
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","f1_lar",100,0.49,0.143195846675281,0.0143195846675281,0.461933614051645,0.518066385948355
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","f1_glmnet",100,0.488888111888112,0.143136067140154,0.0143136067140154,0.460833442728642,0.516942781047582
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","rmse_lasso",100,1.92973018764022,0.661022189236901,0.0661022189236901,1.80016983854978,2.05929053673065
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","rmse_lar",100,1.9298393928982,0.660961010614591,0.0660961010614591,1.80029103481774,2.05938775097866
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","rmse_glmnet",100,1.96680778997328,0.681022296435956,0.0681022296435956,1.83332741987183,2.10028816007473
100,20,"n=100, p=20","ar1_rho_0.9","quantile_4","elapsed_seconds",100,0.2901,0.348577180126652,0.0348577180126652,0.221778872695176,0.358421127304824
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","mean_entry_tau",100,0.990022426226883,0.00938228365918404,0.000938228365918404,0.988183498629683,0.991861353824083
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","mean_jaccard_s",100,0.974285714285714,0.0517319539274077,0.00517319539274077,0.964146251315942,0.984425177255486
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","mean_jaccard_2s",100,0.970860528360528,0.0476958479673097,0.00476958479673097,0.961512142158936,0.980208914562121
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","mean_support_f1",100,0.437878787878788,0.154660645955973,0.0154660645955973,0.407565301271417,0.468192274486159
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","mean_rmse",100,2.13938185764958,0.73737878981679,0.073737878981679,1.99485561484549,2.28390810045367
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","f1_lasso",100,0.436,0.159240622196649,0.0159240622196649,0.404788838049457,0.467211161950543
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","f1_lar",100,0.436,0.159240622196649,0.0159240622196649,0.404788838049457,0.467211161950543
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","f1_glmnet",100,0.441636363636364,0.149818860863659,0.0149818860863659,0.412271866907086,0.471000860365641
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","rmse_lasso",100,2.13171810801617,0.736761712682819,0.0736761712682819,1.98731281233033,2.276123403702
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","rmse_lar",100,2.13262009634509,0.73564243548627,0.073564243548627,1.98843417898978,2.2768060137004
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","rmse_glmnet",100,2.15380736858749,0.740473528431171,0.0740473528431171,2.00867455701498,2.29894018016
100,20,"n=100, p=20","ar1_rho_0.9","quantile_8","elapsed_seconds",100,0.454200000000002,0.551620532722643,0.0551620532722643,0.346082375586364,0.56231762441364
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","mean_entry_tau",100,0.980143681311889,0.0174075368121874,0.00174075368121874,0.9767318040967,0.983555558527078
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","mean_jaccard_s",100,0.946825396825397,0.0709280021275655,0.00709280021275655,0.932923508408394,0.9607272852424
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","mean_jaccard_2s",100,0.966416083916084,0.0547871394036651,0.00547871394036652,0.955677804592966,0.977154363239202
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","mean_support_f1",100,0.425070707070707,0.168417212239423,0.0168417212239423,0.39206093347178,0.458080480669634
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","mean_rmse",100,2.10570276642171,0.701357991753529,0.0701357991753529,1.96823660003802,2.2431689328054
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","f1_lasso",100,0.422,0.174992063312089,0.0174992063312089,0.387701555590831,0.45629844440917
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","f1_lar",100,0.422,0.174992063312089,0.0174992063312089,0.387701555590831,0.45629844440917
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","f1_glmnet",100,0.431212121212121,0.165172364544384,0.0165172364544384,0.398838337761422,0.46358590466282
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","rmse_lasso",100,2.10225057157043,0.696905151154371,0.0696905151154371,1.96565716194418,2.23884398119669
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","rmse_lar",100,2.10205408015812,0.697066320842891,0.0697066320842891,1.96542908127291,2.23867907904332
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","rmse_glmnet",100,2.11280364753658,0.711803820288573,0.0711803820288573,1.97329009876002,2.25231719631314
100,20,"n=100, p=20","ar1_rho_0.9","equal_width_4","elapsed_seconds",100,0.327,0.381693462073813,0.0381693462073813,0.252188081433533,0.401811918566468
100,20,"n=100, p=20","block","original","mean_entry_tau",100,0.989739482358323,0.0190549688266396,0.00190549688266396,0.986004708468302,0.993474256248345
100,20,"n=100, p=20","block","original","mean_jaccard_s",100,0.97781746031746,0.0547250476056376,0.00547250476056376,0.967091350986755,0.988543569648165
100,20,"n=100, p=20","block","original","mean_jaccard_2s",100,0.960582750582751,0.0580574100034775,0.00580574100034775,0.949203498222069,0.971962002943432
100,20,"n=100, p=20","block","original","mean_support_f1",100,0.709849261849262,0.1678188368995,0.01678188368995,0.67695676981696,0.742741753881564
100,20,"n=100, p=20","block","original","mean_rmse",100,1.72490423076887,0.651185708988184,0.0651185708988184,1.59727183180718,1.85253662973055
100,20,"n=100, p=20","block","original","f1_lasso",100,0.708,0.16918103387266,0.016918103387266,0.674840517360959,0.741159482639042
100,20,"n=100, p=20","block","original","f1_lar",100,0.708,0.16918103387266,0.016918103387266,0.674840517360959,0.741159482639042
100,20,"n=100, p=20","block","original","f1_glmnet",100,0.713547785547786,0.168174971105521,0.0168174971105521,0.680585491211103,0.746510079884468
100,20,"n=100, p=20","block","original","rmse_lasso",100,1.68940793968789,0.646896522630941,0.0646896522630941,1.56261622125223,1.81619965812356
100,20,"n=100, p=20","block","original","rmse_lar",100,1.69035510000382,0.646012750749455,0.0646012750749455,1.56373660085693,1.81697359915072
100,20,"n=100, p=20","block","original","rmse_glmnet",100,1.79494965261488,0.670433698159979,0.0670433698159979,1.66354464777553,1.92635465745424
100,20,"n=100, p=20","block","original","elapsed_seconds",100,0.036599999999994,0.0265991569700073,0.00265991569700073,0.0313865652338726,0.0418134347661154
100,20,"n=100, p=20","block","quantile_2","mean_entry_tau",100,0.986935264952052,0.01741222540327,0.001741222540327,0.983522468773011,0.990348061131092
100,20,"n=100, p=20","block","quantile_2","mean_jaccard_s",100,0.976230158730159,0.0539062512246545,0.00539062512246545,0.965664533490126,0.986795783970191
100,20,"n=100, p=20","block","quantile_2","mean_jaccard_2s",100,0.963719891219891,0.0625138248760817,0.00625138248760817,0.951467181544179,0.975972600895603
100,20,"n=100, p=20","block","quantile_2","mean_support_f1",100,0.612811188811189,0.146664472581586,0.0146664472581586,0.584064952185198,0.64155742543718
100,20,"n=100, p=20","block","quantile_2","mean_rmse",100,1.97611321523372,0.769148724313561,0.0769148724313561,1.82536006526827,2.12686636519918
100,20,"n=100, p=20","block","quantile_2","f1_lasso",100,0.612,0.149936013288363,0.0149936013288363,0.582612541395481,0.641387458604519
100,20,"n=100, p=20","block","quantile_2","f1_lar",100,0.612,0.149936013288363,0.0149936013288363,0.582612541395481,0.641387458604519
100,20,"n=100, p=20","block","quantile_2","f1_glmnet",100,0.614433566433567,0.144063177746226,0.0144063177746226,0.586197183595306,0.642669949271827
100,20,"n=100, p=20","block","quantile_2","rmse_lasso",100,1.96211353713957,0.765309343762756,0.0765309343762756,1.81211290576207,2.11211416851707
100,20,"n=100, p=20","block","quantile_2","rmse_lar",100,1.96211353713957,0.765309343762756,0.0765309343762756,1.81211290576207,2.11211416851707
100,20,"n=100, p=20","block","quantile_2","rmse_glmnet",100,2.00411257142203,0.779650413689843,0.0779650413689843,1.85130109033882,2.15692405250524
100,20,"n=100, p=20","block","quantile_2","elapsed_seconds",100,0.0785999999999956,0.0685642071714587,0.00685642071714587,0.0651614153943897,0.0920385846056015
100,20,"n=100, p=20","block","quantile_4","mean_entry_tau",100,0.985808024721989,0.00819898614083597,0.000819898614083597,0.984201023438385,0.987415026005592
100,20,"n=100, p=20","block","quantile_4","mean_jaccard_s",100,0.962896825396825,0.0598539160320323,0.00598539160320323,0.951165457854547,0.974628192939104
100,20,"n=100, p=20","block","quantile_4","mean_jaccard_2s",100,0.968480963480963,0.0537207032102807,0.00537207032102807,0.957951705651748,0.979010221310178
100,20,"n=100, p=20","block","quantile_4","mean_support_f1",100,0.501773115773116,0.156358106073738,0.0156358106073738,0.471126926982663,0.532419304563568
100,20,"n=100, p=20","block","quantile_4","mean_rmse",100,2.12047197729287,0.775143695568252,0.0775143695568252,1.96854381296149,2.27240014162425
100,20,"n=100, p=20","block","quantile_4","f1_lasso",100,0.5,0.159544807043493,0.0159544807043493,0.468729217819475,0.531270782180525
100,20,"n=100, p=20","block","quantile_4","f1_lar",100,0.5,0.159544807043493,0.0159544807043493,0.468729217819475,0.531270782180525
100,20,"n=100, p=20","block","quantile_4","f1_glmnet",100,0.505319347319347,0.156270710467346,0.0156270710467346,0.474690288067747,0.535948406570947
100,20,"n=100, p=20","block","quantile_4","rmse_lasso",100,2.10986141621262,0.77458616592546,0.077458616592546,1.95804252769123,2.26168030473401
100,20,"n=100, p=20","block","quantile_4","rmse_lar",100,2.10986141621262,0.77458616592546,0.077458616592546,1.95804252769123,2.26168030473401
100,20,"n=100, p=20","block","quantile_4","rmse_glmnet",100,2.14169309945337,0.778643048619151,0.0778643048619151,1.98907906192401,2.29430713698272
100,20,"n=100, p=20","block","quantile_4","elapsed_seconds",100,0.301199999999989,0.230275548599553,0.0230275548599553,0.256065992474476,0.346334007525501
100,20,"n=100, p=20","block","quantile_8","mean_entry_tau",100,0.990741842288318,0.00707565439482868,0.000707565439482868,0.989355014026931,0.992128670549704
100,20,"n=100, p=20","block","quantile_8","mean_jaccard_s",100,0.980952380952381,0.0497876160466731,0.00497876160466731,0.971194008207233,0.990710753697529
100,20,"n=100, p=20","block","quantile_8","mean_jaccard_2s",100,0.981691919191919,0.0397488826643424,0.00397488826643424,0.973901138189708,0.98948270019413
100,20,"n=100, p=20","block","quantile_8","mean_support_f1",100,0.442010101010101,0.129844637022901,0.0129844637022901,0.416560552153612,0.46745964986659
100,20,"n=100, p=20","block","quantile_8","mean_rmse",100,2.35695663944261,0.804399111685597,0.0804399111685597,2.19929441355223,2.51461886533299
100,20,"n=100, p=20","block","quantile_8","f1_lasso",100,0.442,0.13117957466039,0.013117957466039,0.416288803366564,0.467711196633436
100,20,"n=100, p=20","block","quantile_8","f1_lar",100,0.442,0.13117957466039,0.013117957466039,0.416288803366564,0.467711196633436
100,20,"n=100, p=20","block","quantile_8","f1_glmnet",100,0.442030303030303,0.129312767503533,0.0129312767503533,0.416685000599611,0.467375605460995
100,20,"n=100, p=20","block","quantile_8","rmse_lasso",100,2.34430552550105,0.799204739145693,0.0799204739145693,2.18766139662849,2.50094965437361
100,20,"n=100, p=20","block","quantile_8","rmse_lar",100,2.34462984803776,0.798877502112378,0.0798877502112378,2.18804985762373,2.50120983845179
100,20,"n=100, p=20","block","quantile_8","rmse_glmnet",100,2.38193454478902,0.816557751720586,0.0816557751720586,2.22188922545178,2.54197986412625
100,20,"n=100, p=20","block","quantile_8","elapsed_seconds",100,0.49989999999999,0.366020077276782,0.0366020077276782,0.428160064853741,0.571639935146239
100,20,"n=100, p=20","block","equal_width_4","mean_entry_tau",100,0.97906209094132,0.0152945172404201,0.00152945172404201,0.976064365562198,0.982059816320443
100,20,"n=100, p=20","block","equal_width_4","mean_jaccard_s",100,0.961190476190476,0.0619773319409847,0.00619773319409847,0.949042919130043,0.973338033250909
100,20,"n=100, p=20","block","equal_width_4","mean_jaccard_2s",100,0.948014763014763,0.0698685727315956,0.00698685727315955,0.93432052275937,0.961709003270156
100,20,"n=100, p=20","block","equal_width_4","mean_support_f1",100,0.424900543900544,0.127797157279158,0.0127797157279158,0.399852301073829,0.449948786727259
100,20,"n=100, p=20","block","equal_width_4","mean_rmse",100,2.32339762872141,0.805076979369098,0.0805076979369098,2.16560254076506,2.48119271667775
100,20,"n=100, p=20","block","equal_width_4","f1_lasso",100,0.422,0.129941711874396,0.0129941711874396,0.396531424472618,0.447468575527382
100,20,"n=100, p=20","block","equal_width_4","f1_lar",100,0.422,0.129941711874396,0.0129941711874396,0.396531424472618,0.447468575527382
100,20,"n=100, p=20","block","equal_width_4","f1_glmnet",100,0.430701631701632,0.130445694222258,0.0130445694222258,0.405134275634069,0.456268987769194
100,20,"n=100, p=20","block","equal_width_4","rmse_lasso",100,2.31676335424265,0.803562890441397,0.0803562890441397,2.15926502771614,2.47426168076916
100,20,"n=100, p=20","block","equal_width_4","rmse_lar",100,2.31676335424265,0.803562890441397,0.0803562890441397,2.15926502771614,2.47426168076916
100,20,"n=100, p=20","block","equal_width_4","rmse_glmnet",100,2.33666617767892,0.810369844252905,0.0810369844252905,2.17783368820535,2.49549866715249
100,20,"n=100, p=20","block","equal_width_4","elapsed_seconds",100,0.303499999999998,0.259301217143533,0.0259301217143533,0.252676961439865,0.35432303856013
100,100,"n=100, p=100","independent","original","mean_entry_tau",100,0.953671903637607,0.0180209193063538,0.00180209193063538,0.950139803453561,0.957204003821652
100,100,"n=100, p=100","independent","original","mean_jaccard_s",100,0.976216006216006,0.0381815442342609,0.00381815442342609,0.968732423546091,0.983699588885921
100,100,"n=100, p=100","independent","original","mean_jaccard_2s",100,0.971128171345563,0.0353655639599627,0.00353655639599627,0.96419652080941,0.978059821881715
100,100,"n=100, p=100","independent","original","mean_support_f1",100,0.802037016123973,0.0909318202842805,0.00909318202842805,0.784214379348254,0.819859652899692
100,100,"n=100, p=100","independent","original","mean_rmse",100,2.77838304339778,0.375727890588074,0.0375727890588074,2.70474037684252,2.85202570995304
100,100,"n=100, p=100","independent","original","f1_lasso",100,0.802,0.0931816949986868,0.00931816949986868,0.783736387780257,0.820263612219743
100,100,"n=100, p=100","independent","original","f1_lar",100,0.802,0.0931816949986868,0.00931816949986868,0.783736387780257,0.820263612219743
100,100,"n=100, p=100","independent","original","f1_glmnet",100,0.802111048371918,0.0902710882489918,0.00902710882489918,0.784417915075116,0.81980418166872
100,100,"n=100, p=100","independent","original","rmse_lasso",100,2.76492819098449,0.377746738395737,0.0377746738395737,2.69088983025893,2.83896655171006
100,100,"n=100, p=100","independent","original","rmse_lar",100,2.76492819098449,0.377746738395737,0.0377746738395737,2.69088983025893,2.83896655171006
100,100,"n=100, p=100","independent","original","rmse_glmnet",100,2.80529274822435,0.37721257240213,0.037721257240213,2.73135908403354,2.87922641241517
100,100,"n=100, p=100","independent","original","elapsed_seconds",100,0.368100000000002,0.210783507107861,0.0210783507107861,0.326786432606861,0.409413567393142
100,100,"n=100, p=100","independent","quantile_2","mean_entry_tau",100,0.940879169934172,0.0177591727299545,0.00177591727299545,0.937398372079101,0.944359967789243
100,100,"n=100, p=100","independent","quantile_2","mean_jaccard_s",100,0.977606837606838,0.0390611204332484,0.00390611204332484,0.969950858001921,0.985262817211754
100,100,"n=100, p=100","independent","quantile_2","mean_jaccard_2s",100,0.984556120208294,0.0248190439477704,0.00248190439477704,0.979691587594531,0.989420652822057
100,100,"n=100, p=100","independent","quantile_2","mean_support_f1",100,0.725168831168831,0.0921326637730909,0.00921326637730909,0.707110829069305,0.743226833268357
100,100,"n=100, p=100","independent","quantile_2","mean_rmse",100,3.10460180708141,0.383793137843325,0.0383793137843325,3.02937835206412,3.1798252620987
100,100,"n=100, p=100","independent","quantile_2","f1_lasso",100,0.724,0.0933333333333334,0.00933333333333334,0.705706666666667,0.742293333333333
100,100,"n=100, p=100","independent","quantile_2","f1_lar",100,0.724,0.0933333333333334,0.00933333333333334,0.705706666666667,0.742293333333333
100,100,"n=100, p=100","independent","quantile_2","f1_glmnet",100,0.727506493506494,0.0928502435190982,0.00928502435190983,0.70930784577675,0.745705141236237
100,100,"n=100, p=100","independent","quantile_2","rmse_lasso",100,3.09698782083461,0.385959838546406,0.0385959838546406,3.02133969247951,3.1726359491897
100,100,"n=100, p=100","independent","quantile_2","rmse_lar",100,3.09698782083461,0.385959838546406,0.0385959838546406,3.02133969247951,3.1726359491897
100,100,"n=100, p=100","independent","quantile_2","rmse_glmnet",100,3.11982977957501,0.381204285318903,0.0381204285318903,3.04511373965251,3.19454581949752
100,100,"n=100, p=100","independent","quantile_2","elapsed_seconds",100,0.315500000000006,0.191086077171747,0.0191086077171747,0.278047128874344,0.352952871125669
100,100,"n=100, p=100","independent","quantile_4","mean_entry_tau",100,0.943030956286779,0.0166074677144557,0.00166074677144557,0.939775892614746,0.946286019958812
100,100,"n=100, p=100","independent","quantile_4","mean_jaccard_s",100,0.965182595182595,0.0455909608747899,0.00455909608747899,0.956246766851136,0.974118423514054
100,100,"n=100, p=100","independent","quantile_4","mean_jaccard_2s",100,0.977835184139532,0.0266638418186507,0.00266638418186507,0.972609071143076,0.983061297135988
100,100,"n=100, p=100","independent","quantile_4","mean_support_f1",100,0.576322542192107,0.100871984882776,0.0100871984882776,0.556551633155083,0.596093451229131
100,100,"n=100, p=100","independent","quantile_4","mean_rmse",100,3.37598232174074,0.380775375601075,0.0380775375601075,3.30135034812293,3.45061429535855
100,100,"n=100, p=100","independent","quantile_4","f1_lasso",100,0.575,0.101876336206147,0.0101876336206147,0.555032238103595,0.594967761896405
100,100,"n=100, p=100","independent","quantile_4","f1_lar",100,0.575,0.101876336206147,0.0101876336206147,0.555032238103595,0.594967761896405
100,100,"n=100, p=100","independent","quantile_4","f1_glmnet",100,0.578967626576322,0.101996790098407,0.0101996790098407,0.558976255717034,0.59895899743561
100,100,"n=100, p=100","independent","quantile_4","rmse_lasso",100,3.37311033249405,0.380852414352289,0.0380852414352289,3.298463259281,3.4477574057071
100,100,"n=100, p=100","independent","quantile_4","rmse_lar",100,3.37311033249405,0.380852414352289,0.0380852414352289,3.298463259281,3.4477574057071
100,100,"n=100, p=100","independent","quantile_4","rmse_glmnet",100,3.38172630023413,0.381346440105576,0.0381346440105576,3.30698239797344,3.45647020249483
100,100,"n=100, p=100","independent","quantile_4","elapsed_seconds",100,0.426800000000001,0.233959678819068,0.0233959678819068,0.380943902951463,0.472656097048538
100,100,"n=100, p=100","independent","quantile_8","mean_entry_tau",100,0.949162732657041,0.0158294566727881,0.00158294566727881,0.946060159149175,0.952265306164908
100,100,"n=100, p=100","independent","quantile_8","mean_jaccard_s",100,0.957006327006327,0.0519080443392245,0.00519080443392245,0.946832350315839,0.967180303696815
100,100,"n=100, p=100","independent","quantile_8","mean_jaccard_2s",100,0.976503544764414,0.0278814788017172,0.00278814788017172,0.971038774919278,0.981968314609551
100,100,"n=100, p=100","independent","quantile_8","mean_support_f1",100,0.424632944350336,0.110935662145266,0.0110935662145266,0.402889554569864,0.446376334130808
100,100,"n=100, p=100","independent","quantile_8","mean_rmse",100,3.62938864325165,0.379496518185902,0.0379496518185902,3.55500732568721,3.70376996081609
