"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","representation","scheme","p_representation","raw_density","fit_success_count","fit_error","elapsed_seconds","tau_lasso_lar","tau_lasso_glmnet","tau_lar_glmnet","mean_entry_tau","mean_jaccard_s","mean_jaccard_2s","precision_lasso","recall_lasso","f1_lasso","rmse_lasso","selected_size_lasso","precision_lar","recall_lar","f1_lar","rmse_lar","selected_size_lar","precision_glmnet","recall_glmnet","f1_glmnet","rmse_glmnet","selected_size_glmnet","mean_support_f1","mean_rmse","original_mean_entry_tau","original_mean_jaccard_s","original_mean_jaccard_2s","original_mean_support_f1","original_mean_rmse","delta_mean_entry_tau","delta_mean_jaccard_s","delta_mean_jaccard_2s","delta_mean_support_f1","delta_mean_rmse"
7,85,20960796,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.44078601655728,"sparsified","equal_width_4",400,0.25,3,"",0.220000000000255,0.815586931678518,0.982345329402168,0.827274233863957,0.875068831648214,1,1,0.3,0.3,0.3,2.95171708896917,10,0.3,0.3,0.3,2.95171708896917,10,0.3,0.3,0.3,2.97046784067066,10,0.3,2.95796733953634,0.919119814793414,1,1,0.4,2.33338172171918,-0.0440509831452002,0,0,-0.1,0.624585617817157
7,86,20960797,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.41814467628143,"sparsified","quantile_2",200,0.5,3,"",0.0900000000001455,0.873907027166881,0.954425640360085,0.905980335831231,0.911437667786065,1,1,0.4,0.4,0.4,3.64517775959253,10,0.4,0.4,0.4,3.64517775959253,10,0.4,0.4,0.4,3.73907789794535,10,0.4,3.67647780571013,0.775473833494286,0.73038073038073,0.777777777777778,0.393650793650794,3.54076676568654,0.13596383429178,0.26961926961927,0.222222222222222,0.00634920634920638,0.13571104002359
7,86,20960797,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.41814467628143,"sparsified","quantile_4",400,0.25,3,"",0.2800000000002,0.882345530834159,0.970383075804671,0.900353912706456,0.917694173115095,0.888888888888889,1,0.3,0.3,0.3,3.93236894833967,10,0.3,0.3,0.3,3.93236894833967,10,0.25,0.3,0.272727272727273,3.91163428643179,12,0.290909090909091,3.92545739437037,0.775473833494286,0.73038073038073,0.777777777777778,0.393650793650794,3.54076676568654,0.14222033962081,0.158508158508159,0.222222222222222,-0.102741702741703,0.384690628683832
7,86,20960797,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.41814467628143,"sparsified","quantile_8",800,0.125,3,"",0.25,0.940662760246054,0.982909152130951,0.938279271557999,0.953950394645001,0.939393939393939,1,0.4,0.4,0.4,4.2498448606496,10,0.4,0.4,0.4,4.2498448606496,10,0.363636363636364,0.4,0.380952380952381,4.24362004993278,11,0.393650793650794,4.24776992374399,0.775473833494286,0.73038073038073,0.777777777777778,0.393650793650794,3.54076676568654,0.178476561150715,0.209013209013209,0.222222222222222,0,0.707003158057451
7,86,20960797,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.41814467628143,"sparsified","equal_width_4",400,0.25,3,"",0.389999999999873,0.800896597885143,0.982478795174709,0.810535431021956,0.864636941360603,1,1,0.3,0.3,0.3,4.22762192656061,10,0.3,0.3,0.3,4.22762192656061,10,0.3,0.3,0.3,4.31830209698372,10,0.3,4.25784865003498,0.775473833494286,0.73038073038073,0.777777777777778,0.393650793650794,3.54076676568654,0.0891631078663169,0.26961926961927,0.222222222222222,-0.0936507936507937,0.717081884348438
7,87,20960798,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.18464237099,"sparsified","quantile_2",200,0.5,3,"",0.109999999999673,0.821077978911345,0.953864865434056,0.851063922545198,0.875335588963533,1,1,0.3,0.3,0.3,2.25499777080648,10,0.3,0.3,0.3,2.25499777080648,10,0.3,0.3,0.3,2.28986011615087,10,0.3,2.26661855258794,0.854222475973541,1,0.820691385908777,0.5,2.0882991834495,0.0211131129899917,0,0.179308614091223,-0.2,0.178319369138442
7,87,20960798,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.18464237099,"sparsified","quantile_4",400,0.25,3,"",0.210000000000036,0.810417557573745,0.978383577191653,0.815059868076867,0.867953667614088,1,0.906926406926407,0.2,0.2,0.2,2.39272106059005,10,0.2,0.2,0.2,2.39272106059005,10,0.2,0.2,0.2,2.41632044458902,10,0.2,2.40058752192304,0.854222475973541,1,0.820691385908777,0.5,2.0882991834495,0.013731191640547,0,0.0862350210176297,-0.3,0.312288338473541
7,87,20960798,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.18464237099,"sparsified","quantile_8",800,0.125,3,"",0.230000000000018,0.875972641952787,0.983281341900803,0.87733523319224,0.912196405681944,0.888888888888889,1,0.1,0.1,0.1,2.59641019319586,10,0.1,0.1,0.1,2.59641019319586,10,0.166666666666667,0.2,0.181818181818182,2.58813749082893,12,0.127272727272727,2.59365262574022,0.854222475973541,1,0.820691385908777,0.5,2.0882991834495,0.0579739297084025,-0.111111111111111,0.179308614091223,-0.372727272727273,0.505353442290718
7,87,20960798,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.18464237099,"sparsified","equal_width_4",400,0.25,3,"",0.170000000000073,0.890461472706083,0.982329052704175,0.885169767503418,0.919320097637892,1,1,0,0,0,2.55548402467761,10,0,0,0,2.55548402467761,10,0,0,0,2.57685502188427,10,0,2.56260769041317,0.854222475973541,1,0.820691385908777,0.5,2.0882991834495,0.0650976216643511,0,0.179308614091223,-0.5,0.474308506963666
7,88,20960799,100,100,"n=100, p=100","ar1_rho_0.9",10,3,3.23637613505152,"sparsified","quantile_2",200,0.5,3,"",0.199999999999818,0.819157999255514,0.968314339545587,0.843569220613162,0.877013853138088,0.939393939393939,0.799948240165631,0.4,0.4,0.4,4.712885443437,10,0.4,0.4,0.4,4.712885443437,10,0.363636363636364,0.4,0.380952380952381,4.68300936500066,11,0.393650793650794,4.70292675062488,0.890179478894823,1,0.799948240165631,0.4,4.1835906561097,-0.0131656257567347,-0.0606060606060607,0,-0.00634920634920638,0.519336094515181
7,88,20960799,100,100,"n=100, p=100","ar1_rho_0.9",10,3,3.23637613505152,"sparsified","quantile_4",400,0.25,3,"",0.369999999999891,0.843967839047389,0.988818082183449,0.851683962833556,0.894823294688132,1,1,0.3,0.3,0.3,4.84494773190574,10,0.3,0.3,0.3,4.84494773190574,10,0.3,0.3,0.3,4.96291560681723,10,0.3,4.88427035687624,0.890179478894823,1,0.799948240165631,0.4,4.1835906561097,0.00464381579330908,0,0.200051759834369,-0.1,0.700679700766536
7,88,20960799,100,100,"n=100, p=100","ar1_rho_0.9",10,3,3.23637613505152,"sparsified","quantile_8",800,0.125,3,"",0.300000000000182,0.841337588582743,0.98382840722666,0.839477221395114,0.888214405734839,0.939393939393939,1,0.3,0.3,0.3,5.41000482044443,10,0.3,0.3,0.3,5.41000482044443,10,0.272727272727273,0.3,0.285714285714286,5.35564780314153,11,0.295238095238095,5.3918858146768,0.890179478894823,1,0.799948240165631,0.4,4.1835906561097,-0.00196507315998373,-0.0606060606060607,0.200051759834369,-0.104761904761905,1.2082951585671
7,88,20960799,100,100,"n=100, p=100","ar1_rho_0.9",10,3,3.23637613505152,"sparsified","equal_width_4",400,0.25,3,"",0.269999999999982,0.880814492381219,0.97714131695508,0.900857742131973,0.919604517156091,1,1,0.4,0.4,0.4,5.22158794116448,10,0.4,0.4,0.4,5.22158794116448,10,0.4,0.4,0.4,5.22324025876458,10,0.4,5.22213871369785,0.890179478894823,1,0.799948240165631,0.4,4.1835906561097,0.0294250382612681,0,0.200051759834369,0,1.03854805758815
7,89,20960800,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.04835963931792,"sparsified","quantile_2",200,0.5,3,"",0.139999999999873,0.834237492496039,0.987642825125049,0.834637138729325,0.885505818783471,1,0.968253968253968,0.4,0.4,0.4,4.02070787002487,10,0.4,0.4,0.4,4.02070787002487,10,0.4,0.4,0.4,4.1195871261977,10,0.4,4.05366762208248,0.885088773320713,0.878787878787879,0.820691385908777,0.3,3.41118508952135,0.000417045462757337,0.121212121212121,0.147562582345191,0.1,0.642482532561127
7,89,20960800,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.04835963931792,"sparsified","quantile_4",400,0.25,3,"",0.190000000000055,0.867540412370135,0.988511317893954,0.865385558899409,0.907145763054499,1,1,0.4,0.4,0.4,4.05233987861076,10,0.4,0.4,0.4,4.05233987861076,10,0.4,0.4,0.4,4.09989833028922,10,0.4,4.06819269583691,0.885088773320713,0.878787878787879,0.820691385908777,0.3,3.41118508952135,0.022056989733786,0.121212121212121,0.179308614091223,0.1,0.657007606315557
7,89,20960800,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.04835963931792,"sparsified","quantile_8",800,0.125,3,"",0.230000000000018,0.827055587373307,0.990597271891833,0.823649305636773,0.880434054967304,0.939393939393939,0.851057155404982,0.5,0.5,0.5,4.22916446059169,10,0.5,0.5,0.5,4.22916446059169,10,0.454545454545455,0.5,0.476190476190476,4.21248050090183,11,0.492063492063492,4.22360314069507,0.885088773320713,0.878787878787879,0.820691385908777,0.3,3.41118508952135,-0.00465471835340914,0.0606060606060606,0.0303657694962043,0.192063492063492,0.812418051173716
7,89,20960800,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.04835963931792,"sparsified","equal_width_4",400,0.25,3,"",0.170000000000073,0.885199803067649,0.988475735746494,0.882456274590912,0.918710604468352,0.939393939393939,0.968253968253968,0.2,0.2,0.2,4.11353657866901,10,0.2,0.2,0.2,4.11353657866901,10,0.272727272727273,0.3,0.285714285714286,4.09661345333411,11,0.228571428571429,4.10789553689071,0.885088773320713,0.878787878787879,0.820691385908777,0.3,3.41118508952135,0.0336218311476383,0.0606060606060606,0.147562582345191,-0.0714285714285714,0.696710447369354
7,90,20960801,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.73273237276242,"sparsified","quantile_2",200,0.5,3,"",0.269999999999982,0.885220267943999,0.966967292934874,0.891079123255423,0.914422228044765,1,0.936507936507937,0.4,0.4,0.4,2.45046464709625,10,0.4,0.4,0.4,2.45046464709625,10,0.4,0.4,0.4,2.62116400982089,10,0.4,2.50736443467113,0.891890607550027,1,0.825757575757576,0.5,2.14321785305301,0.0225316204947384,0,0.110750360750361,-0.0999999999999999,0.364146581618119
7,90,20960801,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.73273237276242,"sparsified","quantile_4",400,0.25,3,"",0.170000000000073,0.803298151581855,0.97925254993793,0.811423476163714,0.864658059227833,1,0.875901875901876,0.3,0.3,0.3,2.93083891867412,10,0.3,0.3,0.3,2.93083891867412,10,0.3,0.3,0.3,3.08446306355537,10,0.3,2.98204696696787,0.891890607550027,1,0.825757575757576,0.5,2.14321785305301,-0.0272325483221937,0,0.0501443001443002,-0.2,0.838829113914861
7,90,20960801,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.73273237276242,"sparsified","quantile_8",800,0.125,3,"",0.190000000000055,0.8064234578999,0.98801413443032,0.808115808612491,0.867517800314237,1,0.907647907647908,0.4,0.4,0.4,2.98903819175823,10,0.4,0.4,0.4,2.98903819175823,10,0.4,0.4,0.4,3.13988579019705,10,0.4,3.03932072457117,0.891890607550027,1,0.825757575757576,0.5,2.14321785305301,-0.0243728072357896,0,0.0818903318903318,-0.0999999999999999,0.896102871518158
7,90,20960801,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.73273237276242,"sparsified","equal_width_4",400,0.25,3,"",0.179999999999836,0.9372885091286,0.978914721746478,0.935851517901876,0.950684916258985,1,1,0.4,0.4,0.4,2.8725291719583,10,0.4,0.4,0.4,2.8725291719583,10,0.4,0.4,0.4,2.90387415946225,10,0.4,2.88297750112628,0.891890607550027,1,0.825757575757576,0.5,2.14321785305301,0.0587943087089583,0,0.174242424242424,-0.0999999999999999,0.73975964807327
7,91,20960802,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.72935649182434,"sparsified","quantile_2",200,0.5,3,"",0.130000000000109,0.831152107256747,0.959168782245973,0.844417870525263,0.878246253342661,0.888888888888889,1,0.2,0.2,0.2,2.68399809260749,10,0.2,0.2,0.2,2.68399809260749,10,0.25,0.3,0.272727272727273,2.66825499478535,12,0.224242424242424,2.67875039333344,0.838253710639183,0.878787878787879,0.878787878787879,0.4,2.39807042857796,0.0399925427034782,0.0101010101010102,0.121212121212121,-0.175757575757576,0.280679964755477
7,91,20960802,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.72935649182434,"sparsified","quantile_4",400,0.25,3,"",0.240000000000236,0.849789799160682,0.986799493559035,0.851122028310631,0.895903773676782,1,1,0.2,0.2,0.2,2.85974619027594,10,0.2,0.2,0.2,2.85974619027594,10,0.2,0.2,0.2,2.96178008957405,10,0.2,2.89375749004198,0.838253710639183,0.878787878787879,0.878787878787879,0.4,2.39807042857796,0.0576500630375998,0.121212121212121,0.121212121212121,-0.2,0.495687061464011
7,91,20960802,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.72935649182434,"sparsified","quantile_8",800,0.125,3,"",0.370000000000346,0.833832012772973,0.985677450633837,0.836204447579645,0.885237970328818,1,0.968253968253968,0.3,0.3,0.3,2.97913149743486,10,0.3,0.3,0.3,2.97913149743486,10,0.3,0.3,0.3,3.00162233898128,10,0.3,2.986628444617,0.838253710639183,0.878787878787879,0.878787878787879,0.4,2.39807042857796,0.0469842596896358,0.121212121212121,0.0894660894660895,-0.1,0.588558016039036
7,91,20960802,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.72935649182434,"sparsified","equal_width_4",400,0.25,3,"",0.199999999999818,0.8957634501807,0.982494101250284,0.898935703105791,0.925731084845592,1,1,0.2,0.2,0.2,2.9690379266503,10,0.2,0.2,0.2,2.9690379266503,10,0.2,0.2,0.2,2.99814090815637,10,0.2,2.97873892048565,0.838253710639183,0.878787878787879,0.878787878787879,0.4,2.39807042857796,0.0874773742064093,0.121212121212121,0.121212121212121,-0.2,0.580668491907688
7,92,20960803,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.40278119143234,"sparsified","quantile_2",200,0.5,3,"",0.230000000000018,0.780638288704349,0.974655478616515,0.782342188304068,0.845878651874977,1,1,0.5,0.5,0.5,3.88506843050124,10,0.5,0.5,0.5,3.88506843050124,10,0.5,0.5,0.5,3.88758800288105,10,0.5,3.88590828796117,0.880943993186991,1,0.777777777777778,0.5,3.47466132719632,-0.0350653413120133,0,0.222222222222222,0,0.411246960764849
7,92,20960803,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.40278119143234,"sparsified","quantile_4",400,0.25,3,"",0.2199999999998,0.879347383715786,0.975951853063682,0.891775895830604,0.915691710870024,0.939393939393939,0.91304347826087,0.4,0.4,0.4,4.28073745055896,10,0.4,0.4,0.4,4.28073745055896,10,0.363636363636364,0.4,0.380952380952381,4.23168935777061,11,0.393650793650794,4.26438808629618,0.880943993186991,1,0.777777777777778,0.5,3.47466132719632,0.0347477176830334,-0.0606060606060607,0.135265700483092,-0.106349206349206,0.789726759099854
7,92,20960803,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.40278119143234,"sparsified","quantile_8",800,0.125,3,"",0.2800000000002,0.938703882280206,0.979188968333153,0.935373055371666,0.951088635328342,1,0.968253968253968,0.4,0.4,0.4,4.25097066687243,10,0.4,0.4,0.4,4.25097066687243,10,0.4,0.4,0.4,4.31757521648661,10,0.4,4.27317218341049,0.880943993186991,1,0.777777777777778,0.5,3.47466132719632,0.0701446421413512,0,0.19047619047619,-0.0999999999999999,0.798510856214165
7,92,20960803,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.40278119143234,"sparsified","equal_width_4",400,0.25,3,"",0.139999999999873,0.892048187178581,0.978729153191539,0.904849365728291,0.925208902032804,1,0.91304347826087,0.3,0.3,0.3,4.23314645296294,10,0.3,0.3,0.3,4.23314645296294,10,0.3,0.3,0.3,4.33817123218078,10,0.3,4.26815471270222,0.880943993186991,1,0.777777777777778,0.5,3.47466132719632,0.044264908845813,0,0.135265700483092,-0.2,0.793493385505897
7,93,20960804,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.94315074879974,"sparsified","quantile_2",200,0.5,3,"",0.170000000000073,0.867635232168737,0.962238177550999,0.877091766620868,0.902321725446868,0.833333333333333,0.799948240165631,0.4,0.4,0.4,3.64876282503963,10,0.4,0.4,0.4,3.64876282503963,10,0.363636363636364,0.4,0.380952380952381,3.61743309205667,11,0.393650793650794,3.63831958071198,0.806595620827155,1,0.851057155404982,0.6,3.44638962158564,0.0957261046197132,-0.166666666666667,-0.05110891523935,-0.206349206349206,0.191929959126341
7,93,20960804,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.94315074879974,"sparsified","quantile_4",400,0.25,3,"",0.220000000000255,0.864857049759921,0.987579420678803,0.86840715869224,0.906947876376988,1,0.936507936507937,0.4,0.4,0.4,3.69884376413505,10,0.4,0.4,0.4,3.69884376413505,10,0.4,0.4,0.4,3.74037038105688,10,0.4,3.71268596977566,0.806595620827155,1,0.851057155404982,0.6,3.44638962158564,0.100352255549833,0,0.085450781102955,-0.2,0.266296348190023
7,93,20960804,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.94315074879974,"sparsified","quantile_8",800,0.125,3,"",0.230000000000018,0.925817109772952,0.986472366275908,0.924281567101185,0.945523681050015,0.888888888888889,0.968253968253968,0.2,0.2,0.2,3.86591375177787,10,0.2,0.2,0.2,3.86591375177787,10,0.166666666666667,0.2,0.181818181818182,3.85700406737264,12,0.193939393939394,3.86294385697613,0.806595620827155,1,0.851057155404982,0.6,3.44638962158564,0.13892806022286,-0.111111111111111,0.117196812848987,-0.406060606060606,0.416554235390487
7,93,20960804,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.94315074879974,"sparsified","equal_width_4",400,0.25,3,"",0.389999999999873,0.873249499006281,0.990355147019889,0.878186785814441,0.913930477280204,1,0.939393939393939,0.1,0.1,0.1,3.68967707940891,10,0.1,0.1,0.1,3.68967707940891,10,0.1,0.1,0.1,3.73467287612412,10,0.1,3.70467567831398,0.806595620827155,1,0.851057155404982,0.6,3.44638962158564,0.107334856453049,0,0.0883367839889578,-0.5,0.25828605672834
7,94,20960805,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.4311593128201,"sparsified","quantile_2",200,0.5,3,"",0.0999999999999091,0.812741069676991,0.964168902944605,0.834371285314156,0.870427085978584,0.888888888888889,0.826086956521739,0.3,0.3,0.3,2.42433576979222,10,0.3,0.3,0.3,2.42433576979222,10,0.416666666666667,0.5,0.454545454545455,2.3979556377655,12,0.351515151515152,2.41554239244998,0.902446536076192,1,0.936507936507937,0.4,2.1067540780542,-0.0320194500976079,-0.111111111111111,-0.110420979986197,-0.0484848484848486,0.308788314395776
7,94,20960805,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.4311593128201,"sparsified","quantile_4",400,0.25,3,"",0.199999999999818,0.850601164324318,0.98865888074786,0.844562154095302,0.894607399722493,0.939393939393939,0.936507936507937,0.2,0.2,0.2,2.48069150359351,10,0.2,0.2,0.2,2.48069150359351,10,0.272727272727273,0.3,0.285714285714286,2.47711740088242,11,0.228571428571429,2.47950013602315,0.902446536076192,1,0.936507936507937,0.4,2.1067540780542,-0.00783913635369848,-0.0606060606060607,0,-0.171428571428572,0.372746057968945
7,94,20960805,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.4311593128201,"sparsified","quantile_8",800,0.125,3,"",0.25,0.873032202242204,0.987358948798673,0.873994558782645,0.911461903274507,1,0.968253968253968,0.3,0.3,0.3,2.58801461036905,10,0.3,0.3,0.3,2.58801461036905,10,0.3,0.3,0.3,2.60036512751811,10,0.3,2.59213144941874,0.902446536076192,1,0.936507936507937,0.4,2.1067540780542,0.00901536719831553,0,0.0317460317460317,-0.1,0.485377371364533
7,94,20960805,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.4311593128201,"sparsified","equal_width_4",400,0.25,3,"",0.269999999999982,0.860121567880401,0.984958363951779,0.871955482127577,0.905678471319919,0.939393939393939,0.968253968253968,0.3,0.3,0.3,2.52114436896853,10,0.3,0.3,0.3,2.52114436896853,10,0.272727272727273,0.3,0.285714285714286,2.51993904663601,11,0.295238095238095,2.52074259485769,0.902446536076192,1,0.936507936507937,0.4,2.1067540780542,0.00323193524372745,-0.0606060606060607,0.0317460317460317,-0.104761904761905,0.41398851680349
7,95,20960806,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.41504815326135,"sparsified","quantile_2",200,0.5,3,"",0.179999999999836,0.761129286463012,0.965318029939258,0.784616700397201,0.837021338933157,1,0.906926406926407,0.2,0.2,0.2,2.65091266482325,10,0.2,0.2,0.2,2.65091266482325,10,0.2,0.2,0.2,2.78839955339695,10,0.2,2.69674162768115,0.805664593257156,0.939393939393939,0.826086956521739,0.295238095238095,2.34281127783919,0.0313567456760012,0.0606060606060607,0.0808394504046678,-0.0952380952380951,0.353930349841963
7,95,20960806,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.41504815326135,"sparsified","quantile_4",400,0.25,3,"",0.25,0.88576137494123,0.983251580670237,0.885681623144026,0.918231526251831,0.939393939393939,0.968253968253968,0.1,0.1,0.1,2.79396250168987,10,0.1,0.1,0.1,2.79396250168987,10,0.0909090909090909,0.1,0.0952380952380952,2.79230886982153,11,0.0984126984126984,2.79341129106709,0.805664593257156,0.939393939393939,0.826086956521739,0.295238095238095,2.34281127783919,0.112566932994675,0,0.142167011732229,-0.196825396825397,0.450600013227906
7,95,20960806,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.41504815326135,"sparsified","quantile_8",800,0.125,3,"",0.349999999999909,0.937694843982274,0.973763143604525,0.937136513307913,0.949531500298237,1,1,0.1,0.1,0.1,2.88621487567612,10,0.1,0.1,0.1,2.88621487567612,10,0.1,0.1,0.1,2.88794971079637,10,0.1,2.88679315404954,0.805664593257156,0.939393939393939,0.826086956521739,0.295238095238095,2.34281127783919,0.143866907041081,0.0606060606060607,0.173913043478261,-0.195238095238095,0.543981876210349
7,95,20960806,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.41504815326135,"sparsified","equal_width_4",400,0.25,3,"",0.309999999999945,0.897318772218461,0.981537807435177,0.902971086592188,0.927275888748609,1,1,0.2,0.2,0.2,2.74152504178309,10,0.2,0.2,0.2,2.74152504178309,10,0.2,0.2,0.2,2.76448399621209,10,0.2,2.74917802659276,0.805664593257156,0.939393939393939,0.826086956521739,0.295238095238095,2.34281127783919,0.121611295491453,0.0606060606060607,0.173913043478261,-0.0952380952380951,0.406366748753569
7,96,20960807,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.38130001967758,"sparsified","quantile_2",200,0.5,3,"",0.2199999999998,0.804845674790535,0.9725549814141,0.82113776814788,0.866179474784172,0.939393939393939,0.936507936507937,0.2,0.2,0.2,2.31429966039643,10,0.2,0.2,0.2,2.31429966039643,10,0.181818181818182,0.2,0.19047619047619,2.30957919825866,11,0.196825396825397,2.31272617301717,0.856398839021325,0.939393939393939,0.753015873015873,0.295238095238095,2.13919952183113,0.00978063576284649,0,0.183492063492063,-0.0984126984126983,0.17352665118604
7,96,20960807,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.38130001967758,"sparsified","quantile_4",400,0.25,3,"",0.2199999999998,0.876666162343362,0.979334535030835,0.878058327725182,0.91135300836646,0.939393939393939,1,0.2,0.2,0.2,2.31550978633559,10,0.2,0.2,0.2,2.31550978633559,10,0.181818181818182,0.2,0.19047619047619,2.30509069337766,11,0.196825396825397,2.31203675534961,0.856398839021325,0.939393939393939,0.753015873015873,0.295238095238095,2.13919952183113,0.0549541693451345,0,0.246984126984127,-0.0984126984126983,0.172837233518477
7,96,20960807,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.38130001967758,"sparsified","quantile_8",800,0.125,3,"",0.319999999999709,0.877540446453719,0.980803488677346,0.876816897985329,0.911720277705465,1,1,0.1,0.1,0.1,2.47452393460548,10,0.1,0.1,0.1,2.47452393460548,10,0.1,0.1,0.1,2.47911524703688,10,0.1,2.47605437208261,0.856398839021325,0.939393939393939,0.753015873015873,0.295238095238095,2.13919952183113,0.0553214386841396,0.0606060606060607,0.246984126984127,-0.195238095238095,0.33685485025148
7,96,20960807,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.38130001967758,"sparsified","equal_width_4",400,0.25,3,"",0.309999999999945,0.865907403842022,0.982688306448612,0.866374482292172,0.904990064194269,0.888888888888889,1,0.1,0.1,0.1,2.48050864082303,10,0.1,0.1,0.1,2.48050864082303,10,0.0833333333333333,0.1,0.0909090909090909,2.47310778037611,12,0.096969696969697,2.47804168734072,0.856398839021325,0.939393939393939,0.753015873015873,0.295238095238095,2.13919952183113,0.0485912251729436,-0.0505050505050504,0.246984126984127,-0.198268398268398,0.338842165509588
7,97,20960808,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.11638954009023,"sparsified","quantile_2",200,0.5,3,"",0.2800000000002,0.826589578037072,0.972243066524641,0.843177725607514,0.880670123389742,1,1,0.3,0.3,0.3,3.79280338996489,10,0.3,0.3,0.3,3.79280338996489,10,0.3,0.3,0.3,3.81936363957784,10,0.3,3.80165680650254,0.87662199270369,1,0.851057155404982,0.4,3.45539284858676,0.00404813068605248,0,0.148942844595018,-0.1,0.346263957915773
7,97,20960808,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.11638954009023,"sparsified","quantile_4",400,0.25,3,"",0.25,0.858321465322488,0.989904444098642,0.862826172137335,0.903684027186155,0.939393939393939,0.936507936507937,0.2,0.2,0.2,3.89456260255227,10,0.2,0.2,0.2,3.89456260255227,10,0.181818181818182,0.2,0.19047619047619,3.89369725908199,11,0.196825396825397,3.89427415472884,0.87662199270369,1,0.851057155404982,0.4,3.45539284858676,0.0270620344824651,-0.0606060606060607,0.085450781102955,-0.203174603174603,0.43888130614208
7,97,20960808,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.11638954009023,"sparsified","quantile_8",800,0.125,3,"",0.400000000000091,0.927451545974076,0.984509746462252,0.929069472759734,0.947010255065354,1,0.968253968253968,0.2,0.2,0.2,4.18677514346459,10,0.2,0.2,0.2,4.18677514346459,10,0.2,0.2,0.2,4.24664360004617,10,0.2,4.20673129565845,0.87662199270369,1,0.851057155404982,0.4,3.45539284858676,0.0703882623616635,0,0.117196812848987,-0.2,0.751338447071686
7,97,20960808,100,100,"n=100, p=100","ar1_rho_0.9",10,3,2.11638954009023,"sparsified","equal_width_4",400,0.25,3,"",0.230000000000018,0.770312478690812,0.98333490818223,0.773794968240244,0.842480785037762,1,0.818181818181818,0.1,0.1,0.1,4.21722059305719,10,0.1,0.1,0.1,4.21722059305719,10,0.1,0.1,0.1,4.22409803687076,10,0.1,4.21951307432838,0.87662199270369,1,0.851057155404982,0.4,3.45539284858676,-0.0341412076659279,0,-0.0328753372231633,-0.3,0.764120225741616
7,98,20960809,100,100,"n=100, p=100","ar1_rho_0.9",10,3,1.9876741980142,"sparsified","quantile_2",200,0.5,3,"",0.230000000000018,0.77237648274772,0.974442506116103,0.792981654878954,0.846600214580926,1,0.770186335403727,0.3,0.3,0.3,3.19624848430846,10,0.3,0.3,0.3,3.19624848430846,10,0.3,0.3,0.3,3.2321879291504,10,0.3,3.20822829925577,0.913597464251517,0.825757575757576,0.878787878787879,0.393650793650794,2.98640956585773,-0.0669972496705914,0.174242424242424,-0.108601543384152,-0.0936507936507937,0.221818733398049
