"n","p","dimension","correlation","scheme","metric","paired_difference_mean_primary","paired_difference_ci_lower_primary","paired_difference_ci_upper_primary","paired_difference_mean_sensitivity","paired_difference_ci_lower_sensitivity","paired_difference_ci_upper_sensitivity","absolute_difference","same_sign","primary_direction","sensitivity_direction","same_ci_direction"
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","A_set_2s",0.0663899892378153,0.0486085968728141,0.0841713816028166,0.0685357041509215,0.0505784826165074,0.0864929256853357,0.00214571491310622,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","F1",-0.189428571428571,-0.215424005994805,-0.163433136862337,-0.190492063492063,-0.216405522932518,-0.164578604051609,0.00106349206349207,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","ar1_rho_0.9","equal_width_4","RMSE",0.629135025365889,0.584636424948365,0.673633625783413,0.629255534587236,0.584794382797819,0.673716686376653,0.000120509221346987,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_2","A_entry",-0.00819968937665736,-0.0160716181592037,-0.000327760594111015,-0.0181524095188522,-0.0260065494377088,-0.0102982695999957,0.00995272014219487,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","block","quantile_2","A_set_s",0.000580808080808073,-0.0113816050041742,0.0125432211657903,-0.00111111111111112,-0.0136386409553277,0.0114164187331055,0.00169191919191919,FALSE,"includes_zero","includes_zero",TRUE
100,100,"n=100, p=100","block","quantile_2","A_set_2s",0.025740076348772,0.0083820864408449,0.0430980662566991,0.0262153257370649,0.0088581815423216,0.0435724699318081,0.000475249388292867,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_2","F1",-0.0783275613275613,-0.0970674589802474,-0.0595876636748753,-0.0788369408369408,-0.0974166089593695,-0.0602572727145121,0.000509379509379515,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","block","quantile_2","RMSE",0.274687919363769,0.244927468677939,0.3044483700496,0.274414659689462,0.244527113730769,0.304302205648156,0.000273259674306858,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_4","A_entry",0.0112349648861923,0.00351941552781458,0.0189505142445701,-0.000829510833850609,-0.00865996651693943,0.00700094484923821,0.0120644757200429,FALSE,"positive","includes_zero",FALSE
100,100,"n=100, p=100","block","quantile_4","A_set_s",0.00982323232323232,-0.000960132097646844,0.0206065967441115,0.0139646464646465,0.00363807209294455,0.0242912208363484,0.00414141414141414,TRUE,"includes_zero","positive",FALSE
100,100,"n=100, p=100","block","quantile_4","A_set_2s",0.0385115802072324,0.0213376256014219,0.0556855348130428,0.042203468029555,0.0255301792905499,0.0588767567685601,0.00369188782232261,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_4","F1",-0.143494949494949,-0.166037271817204,-0.120952627172695,-0.143818181818182,-0.166155990790526,-0.121480372845837,0.000323232323232309,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","block","quantile_4","RMSE",0.457620442019892,0.423663444267514,0.49157743977227,0.457498900693377,0.4235909035607,0.491406897826054,0.000121541326514762,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_8","A_entry",0.0315620409033334,0.0238844905209858,0.0392395912856809,0.0189909682258034,0.0113208898572758,0.026661046594331,0.01257107267753,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_8","A_set_s",0.00945415695415695,-0.00297013063984831,0.0218784445481622,0.00755050505050505,-0.00403265372888815,0.0191336638298982,0.0019036519036519,TRUE,"includes_zero","includes_zero",TRUE
100,100,"n=100, p=100","block","quantile_8","A_set_2s",0.0457544310761702,0.0294015094957347,0.0621073526566057,0.0522969494273842,0.0360135052908063,0.0685803935639621,0.00654251835121401,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","quantile_8","F1",-0.229388167388167,-0.258088603162375,-0.20068773161396,-0.228991341991342,-0.257828375621898,-0.200154308360786,0.000396825396825395,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","block","quantile_8","RMSE",0.691379075579947,0.650007923070072,0.732750228089821,0.691079407788998,0.649707131897951,0.732451683680045,0.000299667790949032,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","equal_width_4","A_entry",0.00362383218397068,-0.00396919941202765,0.011216863779969,-0.00849477256954956,-0.0161911942611881,-0.000798350877911022,0.0121186047535202,FALSE,"includes_zero","negative",FALSE
100,100,"n=100, p=100","block","equal_width_4","A_set_s",0.0163888888888889,0.00487343464321237,0.0279043431345654,0.0145707070707071,0.00344490736736558,0.0256965067740486,0.00181818181818182,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","equal_width_4","A_set_2s",0.0486147861800036,0.0322128884889348,0.0650166838710723,0.0496775881123707,0.033129579912171,0.0662255963125704,0.00106280193236715,TRUE,"positive","positive",TRUE
100,100,"n=100, p=100","block","equal_width_4","F1",-0.219871572871573,-0.245358880340109,-0.194384265403036,-0.219838383838384,-0.245335233463336,-0.194341534213432,3.31890331890239e-05,TRUE,"negative","negative",TRUE
100,100,"n=100, p=100","block","equal_width_4","RMSE",0.623987675903843,0.585568417989384,0.662406933818301,0.623799758294769,0.585413889642092,0.662185626947445,0.000187917609074106,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","quantile_2","A_entry",0.00250802161844787,-0.00338983996584771,0.00840588320274344,-3.89215106950047e-05,-0.00584382356389949,0.00576598054250948,0.00254694312914287,FALSE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","independent","quantile_2","A_set_s",-0.00390708325490934,-0.00934539070351033,0.00153122419369164,-0.00277777777777778,-0.0077042777743498,0.00214872221879424,0.00112930547713157,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","independent","quantile_2","A_set_2s",-0.0095116262699927,-0.0158658248107496,-0.00315742772923575,-0.00759185731392199,-0.013355940900713,-0.00182777372713096,0.00191976895607071,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_2","F1",-0.0528590605839613,-0.0668127050734693,-0.0389054160944533,-0.0536453735965931,-0.0676797096110092,-0.039611037582177,0.000786313012631788,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_2","RMSE",0.288857421168197,0.26053227295538,0.317182569381015,0.288298386636016,0.259956082889749,0.316640690382282,0.000559034532181646,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","quantile_4","A_entry",0.0134035874692367,0.00782288161118194,0.0189842933272915,0.00972109452874992,0.00421646088358674,0.0152257281739131,0.00368249294048678,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","quantile_4","A_set_s",-0.0064508438421482,-0.0122177177640719,-0.000683969920224448,-0.00242424242424243,-0.00663327771819257,0.00178479286970771,0.00402660141790577,TRUE,"negative","includes_zero",FALSE
100,200,"n=100, p=200","independent","quantile_4","A_set_2s",-0.0102993468160797,-0.0171374055971134,-0.00346128803504588,-0.00969485389508079,-0.0162255287673836,-0.00316417902277796,0.000604492920998878,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_4","F1",-0.212092766658564,-0.232778884459378,-0.191406648857749,-0.212425861401471,-0.233188493843942,-0.191663228959,0.000333094742907575,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_4","RMSE",0.583442887323326,0.543865088834648,0.623020685812004,0.582437641901532,0.542852125385198,0.622023158417866,0.00100524542179392,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","quantile_8","A_entry",0.0147114876321508,0.00858382149989353,0.020839153764408,0.0119285730023557,0.00584241424222806,0.0180147317624833,0.0027829146297951,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","quantile_8","A_set_s",-0.00591191417278374,-0.0117383862799728,-8.54420655947152e-05,-0.00246031746031746,-0.00750383198168425,0.00258319706104933,0.00345159671246628,TRUE,"negative","includes_zero",FALSE
100,200,"n=100, p=200","independent","quantile_8","A_set_2s",-0.014106358400743,-0.0220725465094779,-0.00614017029200804,-0.0136553432387238,-0.0217045248805108,-0.00560616159693684,0.000451015162019135,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_8","F1",-0.316922939794182,-0.339957305503198,-0.293888574085166,-0.316828106852497,-0.339931536222231,-0.293724677482764,9.48329416849414e-05,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","quantile_8","RMSE",0.791788429142082,0.744832658889853,0.83874419939431,0.79046460849854,0.743528561872219,0.837400655124862,0.00132382064354153,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","equal_width_4","A_entry",0.0112474319848053,0.0056683278112436,0.016826536158367,0.00701537874316381,0.00142251134444569,0.0126082461418819,0.00423205324164148,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","independent","equal_width_4","A_set_s",-0.00966630591630592,-0.0163833391960408,-0.00294927263657109,-0.0085638998682477,-0.0149140771861355,-0.00221372255035988,0.00110240604805823,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","equal_width_4","A_set_2s",-0.0117134475784504,-0.0191330494032259,-0.00429384575367492,-0.0118542241145758,-0.0194801457778842,-0.00422830245126736,0.000140776536125374,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","equal_width_4","F1",-0.222525241066364,-0.24503961509418,-0.200010867038548,-0.222563780172685,-0.245190262104394,-0.199937298240977,3.8539106321317e-05,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","independent","equal_width_4","RMSE",0.700274592691745,0.658995783449009,0.74155340193448,0.699050648260162,0.657798044461781,0.740303252058543,0.00122394443158291,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","A_entry",0.0102271397528395,0.00440274283678786,0.0160515366688911,0.00742814409811145,0.0015988556919936,0.0132574325042293,0.00279899565472801,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","A_set_s",0.00123031557814166,-0.00482263092580527,0.0072832620820886,-0.00366051822573562,-0.00930158303864449,0.00198054658717324,0.00489083380387728,FALSE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","A_set_2s",-0.000558433373521294,-0.00915577209646111,0.00803890534941852,-0.00117815556641422,-0.00934291772973226,0.00698660659690383,0.000619722192892923,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","F1",-0.0856274928197787,-0.102314104082058,-0.0689408815574996,-0.0854842170182499,-0.102269083096767,-0.0686993509397326,0.000143275801528786,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_2","RMSE",0.313820596449459,0.284339917554495,0.343301275344422,0.312934992616752,0.283387760957893,0.342482224275612,0.000885603832706416,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","A_entry",0.0292579565174496,0.0226578996405057,0.0358580133943936,0.0246569224650561,0.0180788782075789,0.0312349667225334,0.00460103405239352,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","A_set_s",-0.00319825585042977,-0.00987188495293724,0.0034753732520777,-0.00422297509254031,-0.0106314060498697,0.00218545586478904,0.00102471924211055,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","A_set_2s",0.00787261672173754,-0.000426298953226156,0.0161715323967012,0.00526592628606242,-0.00260499711619648,0.0131368496883213,0.00260669043567512,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","F1",-0.202058231069575,-0.221916168141578,-0.182200293997573,-0.201176926054975,-0.221038580217643,-0.181315271892307,0.000881305014600542,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_4","RMSE",0.615746195771821,0.578302304497483,0.653190087046158,0.615164233156534,0.577678567046518,0.65264989926655,0.000581962615286424,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","A_entry",0.0296775781321156,0.0237524993916909,0.0356026568725403,0.0253748922518214,0.0194522511777568,0.0312975333258861,0.00430268588029416,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","A_set_s",-0.00162337662337663,-0.00863118778917382,0.00538443454242056,-0.00548591505113245,-0.0115323081601788,0.000560478057913889,0.00386253842775582,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","A_set_2s",0.00258275322710944,-0.00607973430658559,0.0112452407608045,0.00243151431665329,-0.0059933512102171,0.0108563798435237,0.000151238910456149,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","F1",-0.293195848362893,-0.316299054070988,-0.270092642654798,-0.292343961861546,-0.315380671162796,-0.269307252560295,0.000851886501347654,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","quantile_8","RMSE",0.815810138762187,0.769782858263116,0.861837419261258,0.814858529189059,0.768843120730293,0.860873937647824,0.000951609573128454,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","A_entry",0.0249088497552446,0.0191612118195096,0.0306564876909797,0.0211792021374052,0.0154454425890596,0.0269129616857507,0.00372964761783947,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","A_set_s",-0.00238471673254282,-0.00833809044965177,0.00356865698456612,-0.00320942342681473,-0.00903476898645307,0.0026159221328236,0.000824706694271912,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","A_set_2s",0.00404868336008439,-0.00413237287435172,0.0122297395945205,0.00267610087859663,-0.0051852296987638,0.0105374314559571,0.00137258248148775,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","F1",-0.233081296311302,-0.252302508630916,-0.213860083991688,-0.232044839857943,-0.25134543768057,-0.212744242035315,0.00103645645335945,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.5","equal_width_4","RMSE",0.719986255894914,0.678564219040437,0.761408292749392,0.71925211058809,0.677830270614446,0.760673950561733,0.000734145306824585,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","A_entry",0.0243642299904322,0.0159389110441636,0.0327895489367007,0.0182992873399671,0.0102638938021815,0.0263346808777526,0.0060649426504651,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","A_set_s",0.0344002055915099,0.0187501448884882,0.0500502662945316,0.0315164424947034,0.0158018106479335,0.0472310743414732,0.00288376309680658,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","A_set_2s",0.0400525218374966,0.0245002833412947,0.0556047603336984,0.0397492002816736,0.0243178727953815,0.0551805277679656,0.000303321555822987,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","F1",-0.0486641502129307,-0.0638320702868077,-0.0334962301390538,-0.0476633759194735,-0.0629253572402093,-0.0324013945987377,0.00100077429345723,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_2","RMSE",0.397640739280017,0.365665599786418,0.429615878773616,0.39737970245195,0.365478949408503,0.429280455495398,0.000261036828066996,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","A_entry",0.0730538563854475,0.0640343567429416,0.0820733560279534,0.0635521283311439,0.0547863510971595,0.0723179055651283,0.00950172805430356,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","A_set_s",0.0525487720009459,0.0371075827428813,0.0679899612590105,0.0533891854522289,0.0373514887819104,0.0694268821225475,0.000840413451283016,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","A_set_2s",0.100667395977892,0.0847495059969129,0.116585285958871,0.101124880380819,0.0854320433599482,0.11681771740169,0.000457484402927241,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","F1",-0.111489335458139,-0.129843001815676,-0.0931356691006009,-0.110991757376046,-0.129246698846094,-0.0927368159059966,0.000497578082093109,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_4","RMSE",0.71078677795828,0.669158876934228,0.752414678982332,0.710893454242848,0.669288195374985,0.75249871311071,0.000106676284567508,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","A_entry",0.0937219023854167,0.0860393600924813,0.101404444678352,0.0825518965689612,0.0750199766579679,0.0900838164799545,0.0111700058164555,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","A_set_s",0.0583486967139141,0.0429510168322215,0.0737463765956067,0.0604078409513192,0.0444252734258302,0.0763904084768083,0.00205914423740511,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","A_set_2s",0.123369887309309,0.107827973646446,0.138911800972173,0.122701333028309,0.107178853740331,0.138223812316288,0.000668554281000017,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","F1",-0.149907138805607,-0.16834329853343,-0.131470979077785,-0.149271610440357,-0.167680531303655,-0.130862689577059,0.000635528365250437,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","quantile_8","RMSE",1.07429429382716,1.02174541302347,1.12684317463085,1.07422767449191,1.02155205351161,1.12690329547221,6.66193352492073e-05,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","A_entry",0.0677976800686012,0.0600326243945591,0.0755627357426433,0.0578835494118183,0.0502660409172644,0.0655010579063721,0.00991413065678286,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","A_set_s",0.0603801917888874,0.0452732909560016,0.0754870926217732,0.0576291220856438,0.0425976416582347,0.0726606025130529,0.00275106970324362,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","A_set_2s",0.112219378668267,0.0962776762891671,0.128161081047367,0.111564551592527,0.0958896192885706,0.127239483896483,0.000654827075740161,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","F1",-0.129181045116099,-0.148140550448738,-0.11022153978346,-0.129292102206736,-0.148371948802959,-0.110212255610514,0.000111057090637329,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","ar1_rho_0.9","equal_width_4","RMSE",0.931263904915725,0.879485951525367,0.983041858306082,0.931073131639685,0.879206875753765,0.982939387525605,0.00019077327603978,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_2","A_entry",0.00667805916225043,-0.000868874226338463,0.0142249925508393,0.000223848274337931,-0.00732912064236454,0.0077768171910404,0.0064542108879125,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","block","quantile_2","A_set_s",0.0034883869753435,-0.0107152487869633,0.0176920227376503,0.00550113871635611,-0.00910733124797423,0.0201096086806864,0.00201275174101261,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","block","quantile_2","A_set_2s",0.0111631469274095,-0.00581904925983572,0.0281453431146548,0.0109333432189092,-0.00560453744270485,0.0274712238805232,0.00022980370850033,TRUE,"includes_zero","includes_zero",TRUE
100,200,"n=100, p=200","block","quantile_2","F1",-0.0629151068254869,-0.0770778138409154,-0.0487523998100583,-0.0629633065931988,-0.0772204503999896,-0.0487061627864081,4.81997677119622e-05,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","block","quantile_2","RMSE",0.402655056809459,0.370204650413814,0.435105463205104,0.403136757985026,0.370649197011248,0.435624318958804,0.000481701175567284,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_4","A_entry",0.0486036546574888,0.0408766217669127,0.056330687548065,0.0393114060461485,0.0315232534210571,0.0470995586712399,0.00929224861134033,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_4","A_set_s",0.0163045140849489,0.00368758785309151,0.0289214403168062,0.0217920760399021,0.0083122637490039,0.0352718883308003,0.00548756195495326,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_4","A_set_2s",0.0600868895900779,0.0452746965121125,0.0748990826680433,0.0602877926108203,0.0454752598779092,0.0751003253437314,0.000200903020742403,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_4","F1",-0.123325353445319,-0.138692989102159,-0.10795771778848,-0.122803108878265,-0.138243287568554,-0.107362930187975,0.000522244567054547,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","block","quantile_4","RMSE",0.727241951061399,0.685822429113497,0.768661473009301,0.727282301388912,0.685887255045784,0.768677347732039,4.03503275125949e-05,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_8","A_entry",0.0709835247959101,0.063336073745183,0.0786309758466373,0.0613707486810828,0.0535452194005808,0.0691962779615847,0.00961277611482739,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_8","A_set_s",0.0289238753999624,0.0178164557189379,0.0400312950809868,0.0318560700169396,0.0204940347665823,0.0432181052672969,0.00293219461697723,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_8","A_set_2s",0.088563840059808,0.075607563630288,0.101520116489328,0.0899795424787293,0.0772687211120458,0.102690363845413,0.00141570241892133,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","quantile_8","F1",-0.181565900476281,-0.201387392759634,-0.161744408192927,-0.180898265942792,-0.200834770253953,-0.160961761631632,0.000667634533488198,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","block","quantile_8","RMSE",1.05558473064633,1.00265868557539,1.10851077571726,1.05537630903105,1.00255738127534,1.10819523678677,0.00020842161527157,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","equal_width_4","A_entry",0.0483675791610062,0.0401457213620245,0.0565894369599879,0.0395668355479312,0.0310101968659157,0.0481234742299466,0.00880074361307508,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","equal_width_4","A_set_s",0.0178585638998682,0.00560678920974727,0.0301103385899892,0.0193424242424242,0.00675128642658466,0.0319335620582638,0.00148386034255599,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","equal_width_4","A_set_2s",0.067953631488079,0.0533658439805308,0.0825414189956272,0.0709161797705305,0.0563398946499436,0.0854924648911175,0.00296254828245156,TRUE,"positive","positive",TRUE
100,200,"n=100, p=200","block","equal_width_4","F1",-0.151536112686708,-0.169207172196206,-0.13386505317721,-0.151540542365557,-0.169216708055583,-0.13386437667553,4.42967884828338e-06,TRUE,"negative","negative",TRUE
100,200,"n=100, p=200","block","equal_width_4","RMSE",0.915343044999701,0.863703676746424,0.966982413252978,0.914874823586176,0.863345584406088,0.966404062766264,0.000468221413525427,TRUE,"positive","positive",TRUE
500,100,"n=500, p=100","independent","quantile_2","A_entry",0.00510914947199271,0.00453190223474289,0.00568639670924254,-0.000867037361870965,-0.00107382180734174,-0.000660252916400186,0.00597618683386368,FALSE,"positive","negative",FALSE
500,100,"n=500, p=100","independent","quantile_2","A_set_s",0,0,0,0,0,0,0,TRUE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","quantile_2","A_set_2s",-0.0019298575820315,-0.00713510832660219,0.0032753931625392,0.00242800677583286,-0.00225762419747338,0.00711363774913911,0.00435786435786436,FALSE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","quantile_2","F1",-0.005,-0.00929324110572877,-0.00070675889427123,-0.005,-0.00929324110572877,-0.00070675889427123,0,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","quantile_2","RMSE",0.366170572590758,0.333715227034394,0.398625918147121,0.366925349416424,0.334180493085814,0.399670205747035,0.000754776825666381,TRUE,"positive","positive",TRUE
500,100,"n=500, p=100","independent","quantile_4","A_entry",0.00432775585393827,0.00373952503903267,0.00491598666884387,-0.00175402080159424,-0.0019765121260931,-0.00153152947709539,0.00608177665553252,FALSE,"positive","negative",FALSE
500,100,"n=500, p=100","independent","quantile_4","A_set_s",-0.00121212121212121,-0.00288352955458866,0.00045928713034623,-0.00121212121212121,-0.00288352955458866,0.00045928713034623,0,TRUE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","quantile_4","A_set_2s",-0.00147562582345191,-0.0067140294076818,0.00376277776077798,0.000288600288600289,-0.00507970216935373,0.00565690274655431,0.0017642261120522,FALSE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","quantile_4","F1",-0.0156349206349206,-0.0231388609890286,-0.00813098028081268,-0.0163015873015873,-0.0241003734743708,-0.0085028011288038,0.000666666666666666,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","quantile_4","RMSE",0.528681233821886,0.50016479327053,0.557197674373242,0.52962880609185,0.501020645143291,0.558236967040409,0.000947572269964336,TRUE,"positive","positive",TRUE
500,100,"n=500, p=100","independent","quantile_8","A_entry",0.00347326742689833,0.00279637984674186,0.00415015500705481,-0.00251116910663485,-0.00292484523834553,-0.00209749297492417,0.00598443653353318,FALSE,"positive","negative",FALSE
500,100,"n=500, p=100","independent","quantile_8","A_set_s",-0.00717171717171718,-0.0113006255822243,-0.00304280876121003,-0.00545454545454546,-0.00887116389623477,-0.00203792701285615,0.00171717171717172,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","quantile_8","A_set_2s",-0.000735930735930737,-0.00668991307841457,0.0052180516065531,0.000350084697910783,-0.00509938837677205,0.00579955777259362,0.00108601543384152,FALSE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","quantile_8","F1",-0.0944617604617604,-0.108497688341292,-0.0804258325822285,-0.095031746031746,-0.109139237947237,-0.0809242541162546,0.000569985569985568,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","quantile_8","RMSE",0.884697342912935,0.854614890511303,0.914779795314568,0.88532823174068,0.855100393328079,0.915556070153282,0.00063088882774498,TRUE,"positive","positive",TRUE
500,100,"n=500, p=100","independent","equal_width_4","A_entry",0.00411429012199768,0.00345030843011097,0.00477827181388439,-0.00191986660019315,-0.00225553141211076,-0.00158420178827554,0.00603415672219083,FALSE,"positive","negative",FALSE
500,100,"n=500, p=100","independent","equal_width_4","A_set_s",-0.00525252525252525,-0.00920691832439612,-0.00129813218065439,-0.00464646464646465,-0.00844708511533324,-0.000845844177596055,0.000606060606060606,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","equal_width_4","A_set_2s",-0.000981240981240981,-0.00627297028437125,0.00431048832188929,0.00115816550599159,-0.0034476959791643,0.00576402699114748,0.00213940648723257,FALSE,"includes_zero","includes_zero",TRUE
500,100,"n=500, p=100","independent","equal_width_4","F1",-0.0523535353535353,-0.0639858535329603,-0.0407212171741104,-0.0521948051948052,-0.0638505767477437,-0.0405390336418667,0.000158730158730164,TRUE,"negative","negative",TRUE
500,100,"n=500, p=100","independent","equal_width_4","RMSE",0.739134611660929,0.701690580373889,0.776578642947969,0.740073383515562,0.702599960758144,0.77754680627298,0.000938771854633091,TRUE,"positive","positive",TRUE
500,100,"n=500, p=100","ar1_rho_0.5","quantile_2","A_entry",0.00944589741244136,0.0082631860221299,0.0106286088027528,-0.000924872812095993,-0.00140852300026182,-0.000441222623930164,0.0103707702245373,FALSE,"positive","negative",FALSE
