"scenario_id","replication","seed","n","p","dimension","correlation","active_s","snr","noise_sd","path_specification","method","group_weight_specification","scheme","delta_f1_s","delta_rmse_s","delta_f1_2s","delta_rmse_2s","entry_order_tau_original_vs_sparse","active_set_jaccard_s_original_vs_sparse","active_set_jaccard_2s_original_vs_sparse","original_parent_count_s","sparse_parent_count_s","original_component_count_s","original_target_reached_s","sparse_target_reached_s","original_target_exact_s","sparse_target_exact_s","df_definition","sparse_component_count_s","sparse_df_diagnostic_s"
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","quantile_4",-0.15,0.80386945243416,-0.0666666666666667,0.84273400838098,0.234305598758438,0.212121212121212,0.290322580645161,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",22,22
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","quantile_4",-0.157317073170732,0.556503398420344,-0.104371584699454,0.867942271997447,0.232014232993284,0.366666666666667,0.227272727272727,20,21,20,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",84,12.760550996129
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","quantile_4",-0.20609756097561,0.556314137351983,-0.1,0.87364799151967,0.231449333420171,0.32258064516129,0.212121212121212,20,21,20,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",84,12.7931147941501
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","quantile_8",-0.2,1.02663907347669,-0.133333333333333,1.34629516246476,0.169458912562212,0.25,0.194029850746269,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",23,23
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","quantile_8",-0.35,0.708466512161998,-0.2,1.03220275656356,0.156563401652973,0.212121212121212,0.212121212121212,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",160,21.429718055406
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","quantile_8",-0.35,0.708466518817267,-0.2,1.03220275656356,0.138361054354991,0.212121212121212,0.212121212121212,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",160,21.429718302134
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","equal_width_4",-0.35,0.813825434817908,-0.133333333333333,1.02659179437993,0.228712387364878,0.25,0.290322580645161,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",22,22
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","equal_width_4",-0.15,0.464789978491808,-0.169945355191257,0.79981301058044,0.259865983949981,0.428571428571429,0.285714285714286,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,14.9560806518666
11,1,21360712,100,200,"n=100, p=200","ar1_rho_0.9",20,3,3.08479218639384,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","equal_width_4",-0.1,0.503055065114508,-0.166666666666667,0.811541779467478,0.269496144854648,0.428571428571429,0.311475409836066,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,12.7474403121787
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","quantile_2",-0.0500000000000001,0.269137464349236,-0.0204301075268816,0.347148746270682,0.403038296279907,0.428571428571429,0.464285714285714,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",20,20
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","quantile_2",-0.0500000000000001,0.275170285313939,0.00634584875727134,0.450800756438973,0.322530109926835,0.379310344827586,0.338709677419355,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,9.50255693550251
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","quantile_2",-0.0500000000000001,0.275170285313938,0.00634584875727134,0.450800756438982,0.322530109926835,0.379310344827586,0.338709677419355,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",40,9.50255693550247
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","quantile_4",-0.2,0.540901930974497,-0.153763440860215,0.894862910337128,0.264940046680433,0.212121212121212,0.188405797101449,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",23,23
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","quantile_4",-0.253658536585366,0.445673569169608,-0.0870967741935483,0.840267841509566,0.295565473533577,0.205882352941176,0.261538461538462,20,21,20,TRUE,TRUE,TRUE,FALSE,"grpreg_approximate_df_excluding_intercept",84,19.5836174466054
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","quantile_4",-0.25,0.441472220104865,-0.0870967741935483,0.828065436879002,0.260949837993601,0.176470588235294,0.261538461538462,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,18.6969978994464
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","quantile_8",-0.2,0.810524563047687,-0.220430107526882,1.22589881242198,0.0491536541105313,0.142857142857143,0.108108108108108,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",24,24
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","quantile_8",-0.25,0.639262405146912,-0.153763440860215,0.971593952028615,0.188470006180487,0.176470588235294,0.171428571428571,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",160,25.3588426141423
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","quantile_8",-0.2,0.648289744401437,-0.153763440860215,0.971593952028611,0.172146094312773,0.212121212121212,0.171428571428571,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",160,23.6817253727299
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","component_lasso_glmnet","not_applicable","equal_width_4",-0.25,0.665690472520323,-0.157588577472237,0.933216219431513,0.239678248485962,0.176470588235294,0.220588235294118,20,20,20,TRUE,TRUE,TRUE,TRUE,"active_coefficient_count_proxy_excluding_intercept",21,21
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","equal_parent","equal_width_4",-0.2,0.435119821039752,-0.253763440860215,0.879664709172256,0.188541905463139,0.25,0.138888888888889,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,17.6354200399995
11,2,21360713,100,200,"n=100, p=200","ar1_rho_0.9",20,3,2.54075384703566,"sensitivity_dense_wide","parent_group_lasso_grpreg","sqrt_group_size","equal_width_4",-0.2,0.443137612483192,-0.187096774193548,0.851138291566776,0.191370228295333,0.25,0.171428571428571,20,20,20,TRUE,TRUE,TRUE,TRUE,"grpreg_approximate_df_excluding_intercept",80,16.0740324285958
