"path_specification","scenario_id","representation","scheme","method","group_weight_specification","df_definition","replications","target_reached_s_mean","target_exact_s_mean","target_reached_2s_mean","target_exact_2s_mean","selected_parent_count_s_mean","selected_component_count_s_mean","selected_parent_count_2s_mean","selected_component_count_2s_mean"
"sensitivity_dense_wide",4,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.95,1,0.92,5.05,20.2,10.08,40.32
"sensitivity_dense_wide",4,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.97,1,0.94,5.03,6.44,10.06,13.87
"sensitivity_dense_wide",4,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.95,1,0.93,5.05,10.1,10.07,20.14
"sensitivity_dense_wide",4,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.95,1,0.99,5.05,10.1,10.01,20.02
"sensitivity_dense_wide",4,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.9,1,0.93,5.11,6.39,10.07,14.29
"sensitivity_dense_wide",4,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.96,1,0.91,5.04,20.16,10.09,40.36
"sensitivity_dense_wide",4,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.99,1,0.91,5.01,20.04,10.09,40.36
"sensitivity_dense_wide",4,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.93,1,0.94,5.07,6.17,10.07,15.16
"sensitivity_dense_wide",4,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.92,5.06,40.48,10.1,80.8
"sensitivity_dense_wide",4,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.97,1,0.92,5.03,40.24,10.1,80.8
"sensitivity_dense_wide",5,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.94,1,0.87,10.06,10.06,20.15,20.15
"sensitivity_dense_wide",5,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.87,10.06,10.06,20.15,20.15
"sensitivity_dense_wide",5,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.94,1,0.87,10.06,10.06,20.15,20.15
"sensitivity_dense_wide",5,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.8,1,0.74,10.21,12.55,20.32,25.69
"sensitivity_dense_wide",5,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.76,1,0.78,10.26,41.04,20.23,80.92
"sensitivity_dense_wide",5,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.83,10.22,40.88,20.18,80.72
"sensitivity_dense_wide",5,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.85,10.16,12.98,20.16,26.25
"sensitivity_dense_wide",5,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.79,10.11,20.22,20.22,40.44
"sensitivity_dense_wide",5,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.79,10.11,20.22,20.22,40.44
"sensitivity_dense_wide",5,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.87,1,0.8,10.15,12.2,20.24,25.33
"sensitivity_dense_wide",5,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.83,10.19,40.76,20.19,80.76
"sensitivity_dense_wide",5,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.85,10.17,40.68,20.17,80.68
"sensitivity_dense_wide",5,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.75,1,0.79,10.3,11.58,20.23,24.23
"sensitivity_dense_wide",5,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.73,1,0.82,10.34,82.72,20.21,161.68
"sensitivity_dense_wide",5,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.85,10.15,81.2,20.17,161.36
"sensitivity_dense_wide",6,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.92,1,0.87,10.09,10.09,20.14,20.14
"sensitivity_dense_wide",6,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.92,1,0.87,10.09,10.09,20.14,20.14
"sensitivity_dense_wide",6,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.92,1,0.87,10.09,10.09,20.14,20.14
"sensitivity_dense_wide",6,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.79,10.17,12.18,20.25,25.58
"sensitivity_dense_wide",6,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.84,10.16,40.64,20.18,80.72
"sensitivity_dense_wide",6,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.91,1,0.85,10.1,40.4,20.15,80.6
"sensitivity_dense_wide",6,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.9,1,0.89,10.11,12.74,20.12,25.63
"sensitivity_dense_wide",6,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.88,1,0.84,10.12,20.24,20.17,40.34
"sensitivity_dense_wide",6,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.88,1,0.84,10.12,20.24,20.17,40.34
"sensitivity_dense_wide",6,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.77,1,0.82,10.26,12.29,20.21,24.97
"sensitivity_dense_wide",6,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.83,1,0.85,10.18,40.72,20.19,80.76
"sensitivity_dense_wide",6,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.85,10.16,40.64,20.17,80.67
"sensitivity_dense_wide",6,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.81,1,0.79,10.21,11.45,20.26,24.24
"sensitivity_dense_wide",6,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.77,1,0.8,10.28,82.24,20.23,161.84
"sensitivity_dense_wide",6,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.78,10.25,82,20.23,161.84
"sensitivity_dense_wide",7,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.92,1,0.92,10.08,10.08,20.08,20.08
"sensitivity_dense_wide",7,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.92,1,0.92,10.08,10.08,20.08,20.08
"sensitivity_dense_wide",7,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.92,1,0.92,10.08,10.08,20.08,20.08
"sensitivity_dense_wide",7,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.89,1,0.82,10.11,11.29,20.2,23.28
"sensitivity_dense_wide",7,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.9,1,0.82,10.11,40.44,20.21,80.84
"sensitivity_dense_wide",7,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.85,10.07,40.28,20.15,80.6
"sensitivity_dense_wide",7,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.88,1,0.91,10.13,11.33,20.1,23.01
"sensitivity_dense_wide",7,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.85,10.14,20.28,20.15,40.3
"sensitivity_dense_wide",7,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.9,1,0.86,10.1,20.2,20.14,40.28
"sensitivity_dense_wide",7,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.91,1,0.86,10.1,11.09,20.2,23.08
"sensitivity_dense_wide",7,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.71,10.16,40.64,20.34,81.36
"sensitivity_dense_wide",7,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.83,1,0.84,10.19,40.76,20.16,80.64
"sensitivity_dense_wide",7,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.78,10.17,11.21,20.28,23.35
"sensitivity_dense_wide",7,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.78,1,0.89,10.28,82.24,20.12,160.96
"sensitivity_dense_wide",7,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.84,10.16,81.28,20.17,161.36
"sensitivity_dense_wide",8,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.93,1,0.94,10.07,10.07,20.06,20.06
"sensitivity_dense_wide",8,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.94,10.07,10.07,20.06,20.06
"sensitivity_dense_wide",8,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.94,10.07,10.07,20.06,20.06
"sensitivity_dense_wide",8,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.9,1,0.83,10.11,11.11,20.19,23.75
"sensitivity_dense_wide",8,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.81,1,0.79,10.24,40.96,20.23,80.92
"sensitivity_dense_wide",8,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.83,10.15,40.6,20.17,80.68
"sensitivity_dense_wide",8,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.8,1,0.88,10.21,11.72,20.13,23.69
"sensitivity_dense_wide",8,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.87,10.14,20.28,20.13,40.26
"sensitivity_dense_wide",8,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.88,10.14,20.28,20.12,40.24
"sensitivity_dense_wide",8,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.93,1,0.81,10.08,11.35,20.25,23.57
"sensitivity_dense_wide",8,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.82,1,0.84,10.21,40.84,20.21,80.84
"sensitivity_dense_wide",8,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.92,1,0.85,10.08,40.32,20.17,80.68
"sensitivity_dense_wide",8,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.79,1,0.78,10.23,11.36,20.25,23.45
"sensitivity_dense_wide",8,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.78,10.14,81.12,20.27,162.16
"sensitivity_dense_wide",8,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.88,1,0.86,10.13,81.04,20.16,161.28
"sensitivity_dense_wide",9,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.77,1,0.81,20.25,20.25,40.21,40.21
"sensitivity_dense_wide",9,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.77,1,0.81,20.25,20.25,40.21,40.21
"sensitivity_dense_wide",9,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.77,1,0.81,20.25,20.25,40.21,40.21
"sensitivity_dense_wide",9,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.67,1,0.68,20.39,22.15,40.42,45.91
"sensitivity_dense_wide",9,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.77,1,0.81,20.29,81.16,40.2,160.8
"sensitivity_dense_wide",9,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.8,20.26,81.04,40.21,160.84
"sensitivity_dense_wide",9,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.74,1,0.76,20.3,22.89,40.27,45.84
"sensitivity_dense_wide",9,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.81,20.24,40.48,40.19,80.38
"sensitivity_dense_wide",9,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.81,20.24,40.48,40.19,80.38
"sensitivity_dense_wide",9,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.76,1,0.66,20.3,22.14,40.42,46.25
"sensitivity_dense_wide",9,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.78,1,0.85,20.25,81,40.18,160.72
"sensitivity_dense_wide",9,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.81,1,0.85,20.19,80.76,40.18,160.72
"sensitivity_dense_wide",9,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.75,1,0.66,20.29,21.72,40.37,45.45
"sensitivity_dense_wide",9,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.74,1,0.88,20.26,162.08,40.12,320.96
"sensitivity_dense_wide",9,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.88,20.23,161.84,40.12,320.96
"sensitivity_dense_wide",10,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.79,1,0.75,20.22,20.22,40.3,40.3
"sensitivity_dense_wide",10,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.76,20.22,20.22,40.29,40.29
"sensitivity_dense_wide",10,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.76,20.22,20.22,40.29,40.29
"sensitivity_dense_wide",10,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.7,1,0.75,20.41,22.44,40.31,45.96
"sensitivity_dense_wide",10,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.82,20.23,80.92,40.2,160.8
"sensitivity_dense_wide",10,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.8,1,0.83,20.22,80.88,40.19,160.76
"sensitivity_dense_wide",10,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.68,1,0.8,20.4,23.03,40.23,45.94
"sensitivity_dense_wide",10,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.79,20.2,40.4,40.27,80.54
"sensitivity_dense_wide",10,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.79,20.2,40.4,40.27,80.54
"sensitivity_dense_wide",10,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.69,1,0.7,20.4,22.61,40.41,46.17
"sensitivity_dense_wide",10,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.77,20.23,80.92,40.27,161.08
"sensitivity_dense_wide",10,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.83,1,0.78,20.18,80.72,40.26,161.04
"sensitivity_dense_wide",10,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.62,1,0.74,20.48,21.82,40.33,45.27
"sensitivity_dense_wide",10,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.8,1,0.94,20.25,162,40.06,320.44
"sensitivity_dense_wide",10,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.84,1,0.94,20.18,161.44,40.06,320.44
"sensitivity_dense_wide",11,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.85,1,0.82,20.17,20.17,40.22,40.22
"sensitivity_dense_wide",11,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.82,20.17,20.17,40.22,40.22
"sensitivity_dense_wide",11,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.82,20.17,20.17,40.22,40.22
"sensitivity_dense_wide",11,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.67,1,0.73,20.41,22.05,40.34,45.37
"sensitivity_dense_wide",11,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.77,20.22,80.88,40.26,161.04
"sensitivity_dense_wide",11,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.81,1,0.79,20.23,80.92,40.23,160.92
"sensitivity_dense_wide",11,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.79,1,0.81,20.23,21.57,40.21,43.78
"sensitivity_dense_wide",11,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.76,20.14,40.28,40.29,80.58
"sensitivity_dense_wide",11,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.87,1,0.74,20.13,40.26,40.31,80.62
"sensitivity_dense_wide",11,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.73,1,0.8,20.33,21.89,40.22,44.88
"sensitivity_dense_wide",11,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.86,1,0.8,20.18,80.72,40.24,160.96
"sensitivity_dense_wide",11,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.89,1,0.8,20.12,80.48,40.22,160.88
"sensitivity_dense_wide",11,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.78,1,0.76,20.26,21.97,40.32,45.62
"sensitivity_dense_wide",11,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.9,20.17,161.35,40.11,320.88
"sensitivity_dense_wide",11,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.85,1,0.9,20.17,161.36,40.11,320.88
"sensitivity_dense_wide",12,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.88,1,0.79,20.18,20.18,40.25,40.25
"sensitivity_dense_wide",12,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.88,1,0.79,20.18,20.18,40.25,40.25
"sensitivity_dense_wide",12,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.88,1,0.79,20.18,20.18,40.25,40.25
"sensitivity_dense_wide",12,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.7,1,0.78,20.37,21.95,40.26,44.56
"sensitivity_dense_wide",12,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.79,1,0.77,20.23,80.92,40.28,161.12
"sensitivity_dense_wide",12,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.78,1,0.77,20.25,81,40.34,161.36
"sensitivity_dense_wide",12,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.88,1,0.78,20.14,21.78,40.26,44.3
"sensitivity_dense_wide",12,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.8,1,0.83,20.23,40.46,40.18,80.36
"sensitivity_dense_wide",12,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.81,1,0.84,20.22,40.44,40.17,80.34
"sensitivity_dense_wide",12,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.74,1,0.75,20.33,21.75,40.34,44.89
"sensitivity_dense_wide",12,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.77,1,0.86,20.25,81,40.16,160.64
"sensitivity_dense_wide",12,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.78,1,0.81,20.25,81,40.21,160.84
"sensitivity_dense_wide",12,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.83,1,0.79,20.2,21.54,40.25,44.84
"sensitivity_dense_wide",12,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.78,1,0.94,20.24,161.92,40.06,320.48
"sensitivity_dense_wide",12,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.81,1,0.94,20.2,161.6,40.06,320.48
"sensitivity_dense_wide",13,"original","original","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,1,1,0.74,10,10,20.32,20.32
"sensitivity_dense_wide",13,"original","original","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.74,10,10,20.32,20.32
"sensitivity_dense_wide",13,"original","original","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.74,10,10,20.32,20.32
"sensitivity_dense_wide",13,"sparsified","equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.94,1,0.75,10.08,25.63,20.28,47.21
"sensitivity_dense_wide",13,"sparsified","equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.76,10,40,20.29,81.16
"sensitivity_dense_wide",13,"sparsified","equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.76,10,40,20.29,81.16
"sensitivity_dense_wide",13,"sparsified","quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,1,1,0.79,10,17.34,20.24,30.7
"sensitivity_dense_wide",13,"sparsified","quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.7,10,20,20.39,40.78
"sensitivity_dense_wide",13,"sparsified","quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,1,1,0.7,10,20,20.39,40.78
"sensitivity_dense_wide",13,"sparsified","quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.98,1,0.74,10.02,17.84,20.31,38.58
"sensitivity_dense_wide",13,"sparsified","quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.98,1,0.77,10.02,40.08,20.26,81.04
"sensitivity_dense_wide",13,"sparsified","quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.98,1,0.77,10.02,40.08,20.26,81.04
"sensitivity_dense_wide",13,"sparsified","quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",100,1,0.91,1,0.77,10.09,21.15,20.31,45.23
"sensitivity_dense_wide",13,"sparsified","quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",100,1,0.93,1,0.81,10.07,80.56,20.27,162.16
"sensitivity_dense_wide",13,"sparsified","quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",100,1,0.97,1,0.74,10.03,80.24,20.39,163.11
