"path_specification","n","p","dimension","correlation","active_s","scheme","method","group_weight_specification","df_definition","delta_f1_s_mean","delta_f1_s_sd","delta_f1_s_n","delta_f1_s_ci_low","delta_f1_s_ci_high","delta_rmse_s_mean","delta_rmse_s_sd","delta_rmse_s_n","delta_rmse_s_ci_low","delta_rmse_s_ci_high","delta_f1_2s_mean","delta_f1_2s_sd","delta_f1_2s_n","delta_f1_2s_ci_low","delta_f1_2s_ci_high","delta_rmse_2s_mean","delta_rmse_2s_sd","delta_rmse_2s_n","delta_rmse_2s_ci_low","delta_rmse_2s_ci_high","entry_order_tau_original_vs_sparse_mean","entry_order_tau_original_vs_sparse_sd","entry_order_tau_original_vs_sparse_n","entry_order_tau_original_vs_sparse_ci_low","entry_order_tau_original_vs_sparse_ci_high","active_set_jaccard_s_original_vs_sparse_mean","active_set_jaccard_s_original_vs_sparse_sd","active_set_jaccard_s_original_vs_sparse_n","active_set_jaccard_s_original_vs_sparse_ci_low","active_set_jaccard_s_original_vs_sparse_ci_high","active_set_jaccard_2s_original_vs_sparse_mean","active_set_jaccard_2s_original_vs_sparse_sd","active_set_jaccard_2s_original_vs_sparse_n","active_set_jaccard_2s_original_vs_sparse_ci_low","active_set_jaccard_2s_original_vs_sparse_ci_high","original_parent_count_s_mean","original_parent_count_s_sd","original_parent_count_s_n","original_parent_count_s_ci_low","original_parent_count_s_ci_high","sparse_parent_count_s_mean","sparse_parent_count_s_sd","sparse_parent_count_s_n","sparse_parent_count_s_ci_low","sparse_parent_count_s_ci_high","original_component_count_s_mean","original_component_count_s_sd","original_component_count_s_n","original_component_count_s_ci_low","original_component_count_s_ci_high","sparse_component_count_s_mean","sparse_component_count_s_sd","sparse_component_count_s_n","sparse_component_count_s_ci_low","sparse_component_count_s_ci_high","sparse_df_diagnostic_s_mean","sparse_df_diagnostic_s_sd","sparse_df_diagnostic_s_n","sparse_df_diagnostic_s_ci_low","sparse_df_diagnostic_s_ci_high","original_target_reached_s_mean","original_target_reached_s_sd","original_target_reached_s_n","original_target_reached_s_ci_low","original_target_reached_s_ci_high","sparse_target_reached_s_mean","sparse_target_reached_s_sd","sparse_target_reached_s_n","sparse_target_reached_s_ci_low","sparse_target_reached_s_ci_high","original_target_exact_s_mean","original_target_exact_s_sd","original_target_exact_s_n","original_target_exact_s_ci_low","original_target_exact_s_ci_high","sparse_target_exact_s_mean","sparse_target_exact_s_sd","sparse_target_exact_s_n","sparse_target_exact_s_ci_low","sparse_target_exact_s_ci_high"
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.5",10,"quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.274601731601732,0.123872378180154,100,-0.298880717725042,-0.250322745478421,0.561738894102596,0.206264632085826,100,0.521311026213774,0.602166761991418,-0.201694281524927,0.0945378872420482,100,-0.220223707424368,-0.183164855625485,0.91897298018293,0.25415015829472,100,0.869159549157165,0.968786411208696,0.229115225013382,0.0750293302891543,100,0.214409476276707,0.243820973750056,0.378273680567798,0.121202195594905,100,0.354518050231197,0.4020293109044,0.328514911136869,0.0733421286697519,100,0.314139853917597,0.34288996835614,10.14,0.402517331328978,100,10.0611066030595,10.2188933969405,10.35,0.592461054424762,100,10.2338776333327,10.4661223666673,10.14,0.402517331328978,100,10.0611066030595,10.2188933969405,82.8,4.7396884353981,100,81.871021066662,83.728978933338,11.1118977271508,2.95461363361078,100,10.5327934549631,11.6910019993385,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.71,0.456048021572069,100,0.620614587771875,0.799385412228125
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.189285714285714,0.134290540767165,100,-0.215606660276079,-0.16296476829535,0.601306472338246,0.227525271979614,100,0.556711519030242,0.645901425646251,-0.19483064516129,0.137508210654357,100,-0.221782254449544,-0.167879035873036,0.816976238231677,0.206616187742941,100,0.776479465434061,0.857473011029293,0.201327887674996,0.0639669225912856,100,0.188790370847104,0.213865404502888,0.246729515625413,0.102453902919062,100,0.226648550653277,0.26681048059755,0.278606265425857,0.0753376691411209,100,0.263840082274197,0.293372448577516,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.22,0.504124403437697,100,10.1211916169262,10.3188083830738,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,11.4,1.31040898851149,100,11.1431598382517,11.6568401617483,11.4,1.31040898851149,100,11.1431598382517,11.6568401617483,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.82,0.386122919665369,100,0.744319907745588,0.895680092254412
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.118502164502164,0.12003767245762,100,-0.142029548303858,-0.094974780700471,0.220095261399323,0.154435184695655,100,0.189825965198974,0.250364557599671,-0.159843475073314,0.122164619009771,100,-0.183787740399229,-0.135899209747399,0.491375610715131,0.18406524363094,100,0.455298822963467,0.527452398466795,0.238311311705666,0.074302729110799,100,0.22374797679995,0.252874646611383,0.40497872608128,0.147968047434773,100,0.375976988784065,0.433980463378496,0.341751028638493,0.0895756761935868,100,0.32419419610455,0.359307861172436,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.2,0.426401432711221,100,10.1164253191886,10.2835746808114,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,40.8,1.70560573084488,100,40.4657012767544,41.1342987232456,8.88179417260552,2.34044270607058,100,8.42306740221568,9.34052094299535,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.81,0.394277244403663,100,0.732721660096882,0.887278339903118
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.108064935064935,0.122918571852186,100,-0.132156975147964,-0.0839728949819065,0.286377135505375,0.158189390895236,100,0.255372014889909,0.317382256120841,-0.148100806451613,0.115375899547127,100,-0.17071448276285,-0.125487130140376,0.497342082036851,0.185359729134951,100,0.461011575126401,0.533672588947302,0.238136973340224,0.0753518345190242,100,0.223368013774495,0.252905932905953,0.428410969491465,0.143439420700524,100,0.400296843034162,0.456525095948768,0.351606964120067,0.0861204651059061,100,0.334727352959309,0.368486575280825,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.17,0.427702341505507,100,10.0861703410649,10.2538296589351,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,40.68,1.71080936602203,100,40.3446813642597,41.0153186357403,6.86177803839729,1.80461399584263,100,6.50807369521214,7.21548238158245,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.85,0.358870281282637,100,0.779661424868603,0.920338575131397
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.0717878787878788,0.110799586711817,100,-0.0935045977833949,-0.0500711597923627,0.272746261766302,0.16911960044358,100,0.239598820079361,0.305893703453244,-0.0774341397849462,0.0858852512573948,100,-0.0942676490313956,-0.0606006305384969,0.335451825068808,0.159771030836707,100,0.304136703024813,0.366766947112803,0.410342195623489,0.0647379803165032,100,0.397653551481454,0.423030839765523,0.505486846486846,0.13220863307666,100,0.479573954403821,0.531399738569872,0.495107361821866,0.0978887938004052,100,0.475921158236986,0.514293565406745,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.17,0.403394686042433,100,10.0909346415357,10.2490653584643,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,11.38,1.02277104283442,100,11.1795368756045,11.5804631243955,11.38,1.02277104283442,100,11.1795368756045,11.5804631243955,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.84,0.368452949177471,100,0.767783221961216,0.912216778038784
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.0544761904761905,0.0839302335928524,100,-0.0709265162603896,-0.0380258646919914,0.103476059676441,0.120827184413837,100,0.0797939315313292,0.127158187821553,-0.0723104838709677,0.084153743195546,100,-0.0888046175372948,-0.0558163502046407,0.240958941361419,0.12946189122134,100,0.215584410682037,0.266333472040802,0.384516745476525,0.0725845422890331,100,0.370290175187874,0.398743315765175,0.644736138861139,0.177669875991505,100,0.609912843166804,0.679559434555474,0.505490020456026,0.101638809393567,100,0.485568813814887,0.525411227097165,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.18,0.386122919665369,100,10.1043199077456,10.2556800922544,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,20.36,0.772245839330738,100,20.2086398154912,20.5113601845088,4.90855611405674,1.36830543018683,100,4.64036824974012,5.17674397837335,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.82,0.386122919665369,100,0.744319907745588,0.895680092254412
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.0517619047619048,0.0876214917993575,100,-0.0689357171545788,-0.0345880923692307,0.108948795383935,0.1153924796518,100,0.0863318693721818,0.131565721395687,-0.0657204301075269,0.0836178231310715,100,-0.0821095234412169,-0.0493313367738369,0.238187567763899,0.126281405521245,100,0.213436412281735,0.262938723246063,0.387546581209963,0.0708385842068894,100,0.373662218705413,0.401430943714513,0.652624833499833,0.176709722949303,100,0.61798972780177,0.687259939197897,0.510264093106072,0.095876445549455,100,0.491472309778379,0.529055876433765,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.14,0.348735088019777,100,10.0716479227481,10.2083520772519,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,20.28,0.697470176039554,100,20.1432958454962,20.4167041545038,4.73400603080897,1.17707987041348,100,4.50329837620792,4.96471368541001,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.86,0.348735088019777,100,0.791647922748124,0.928352077251876
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.134134199134199,0.118443809593835,100,-0.157349185814591,-0.110919212453808,0.445515028110459,0.191482732880564,100,0.407984412465869,0.48304564375505,-0.163132331378299,0.118686694267391,100,-0.186394923454708,-0.13986973930189,0.631328126255741,0.193896794511321,100,0.593324354531523,0.66933189797996,0.225319196494444,0.0654825972855035,100,0.212484607426486,0.238153785562403,0.360924938193901,0.133245442044369,100,0.334808831553205,0.387041044834597,0.323092458463978,0.0831078213897108,100,0.306803325471595,0.339381591456362,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.19,0.419114024647906,100,10.107853651169,10.272146348831,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,11.18,0.978351530469349,100,10.988243100028,11.371756899972,11.18,0.978351530469349,100,10.988243100028,11.371756899972,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.82,0.386122919665369,100,0.744319907745588,0.895680092254412
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.130891774891775,0.119047937382057,100,-0.154225170618658,-0.107558379164892,0.229466334887331,0.17106657347863,100,0.195937286485519,0.262995383289142,-0.165145772238514,0.114085161595566,100,-0.187506463911245,-0.142785080565783,0.497197291802121,0.17918581146117,100,0.462076872755732,0.53231771084851,0.238728357791913,0.0724592578238993,100,0.224526343258428,0.252930372325397,0.423658601202719,0.130099468044775,100,0.398159105465943,0.449158096939495,0.336044526109443,0.0862270727831397,100,0.319144019843948,0.352945032374938,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.15,0.385992097056273,100,10.074345548977,10.225654451023,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,40.6,1.54396838822509,100,40.2973821959079,40.9026178040921,8.70100054899491,2.39815414925076,100,8.23096233574176,9.17103876224806,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.86,0.348735088019777,100,0.791647922748124,0.928352077251876
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.129316017316017,0.113685855595888,100,-0.151598445012811,-0.107033589619223,0.291628948312783,0.164478594226861,100,0.259391143844319,0.323866752781248,-0.157990591397849,0.116330977713653,100,-0.180791463029725,-0.135189719765973,0.501984927122604,0.177675650369184,100,0.467160499650244,0.536809354594964,0.240606066543814,0.0690663283562273,100,0.227069066185993,0.254143066901634,0.430759696186167,0.130849204321594,100,0.405113252139134,0.456406140233199,0.343286588344557,0.0860980598707275,100,0.326411368609895,0.36016180807922,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.2,0.426401432711221,100,10.1164253191886,10.2835746808114,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,40.8,1.70560573084488,100,40.4657012767544,41.1342987232456,6.8245906705035,1.83766851710493,100,6.46440764115094,7.18477369985607,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.81,0.394277244403663,100,0.732721660096882,0.887278339903118
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_8","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.19874025974026,0.136874311879345,100,-0.225567624868611,-0.171912894611908,0.66368267790862,0.242346601525453,100,0.616182744009631,0.711182611807608,-0.223008041926448,0.123083862769116,100,-0.247132479029195,-0.198883604823701,0.955649106772228,0.228637540640853,100,0.91083614880662,1.00046206473783,0.14822297624812,0.0693904824696286,100,0.134622441684073,0.161823510812167,0.232846294658214,0.0974809502408097,100,0.213740028411015,0.251952560905413,0.238671074156565,0.0649322907485229,100,0.225944345169854,0.251397803143275,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.27,0.565953205047052,100,10.1590731718108,10.3809268281892,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,11.34,1.16532390260382,100,11.1115965150897,11.5684034849103,11.34,1.16532390260382,100,11.1115965150897,11.5684034849103,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.79,0.409360180740332,100,0.709765404574895,0.870234595425105
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_8","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.169337662337662,0.127914363332565,100,-0.194408877550845,-0.14426644712448,0.368158551240483,0.18232480975603,100,0.332422888528301,0.403894213952665,-0.198445381231672,0.130962837224628,100,-0.224114097327699,-0.172776665135644,0.677530520603227,0.204278110106806,100,0.637492011022293,0.717569030184161,0.192826362176316,0.0759435733432079,100,0.177941421801047,0.207711302551584,0.324708530848237,0.108234390266548,100,0.303494590355993,0.34592247134048,0.275664522482078,0.0807206111444293,100,0.25984328269777,0.291485762266386,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.34,0.669991708074726,100,10.2086816252174,10.4713183747826,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,82.72,5.35993366459781,100,81.6694530017388,83.7705469982612,13.7862725755299,3.58541849679426,100,13.0835305501582,14.4890146009016,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.74,0.440844002276808,100,0.653594575553746,0.826405424446254
"primary_controlled",100,100,"n=100, p=100","ar1_rho_0.9",10,"quantile_8","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.162792207792208,0.131138765192969,100,-0.18849540577003,-0.137089009814386,0.412881414956758,0.190334131484126,100,0.375575925185869,0.450186904727647,-0.197497311827957,0.131465305120261,100,-0.223264511631528,-0.171730112024386,0.683724358359993,0.205881514210928,100,0.643371581574651,0.724077135145335,0.192728882907984,0.0762076748984129,100,0.177792178627895,0.207665587188073,0.335791619886821,0.123035295146076,100,0.31167670203819,0.359906537735452,0.276847250107491,0.0799488716132685,100,0.26117727127129,0.292517228943692,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,10.21,0.456048021572069,100,10.1206145877719,10.2993854122281,10.08,0.272659924344291,100,10.0265586548285,10.1334413451715,81.68,3.64838417257655,100,80.964916702175,82.395083297825,10.9004339151437,3.08149914736214,100,10.2964600822607,11.5044077480267,1,0,100,1,1,1,0,100,1,1,0.92,0.272659924344291,100,0.866558654828519,0.973441345171481,0.81,0.394277244403663,100,0.732721660096882,0.887278339903118
"primary_controlled",100,100,"n=100, p=100","block",10,"equal_width_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.223614718614719,0.133343815764553,100,-0.249750106504571,-0.197479330724866,0.599519702451868,0.194296867220891,100,0.561437516476573,0.637601888427162,-0.188833944281525,0.094220517878413,100,-0.207301165785694,-0.170366722777356,0.806192904634226,0.249046276939342,100,0.757379834354115,0.855005974914337,0.204126573360346,0.0725616492254239,100,0.189904490112163,0.218348656608529,0.291518196414868,0.108847934140338,100,0.270184001323362,0.312852391506374,0.302249447199976,0.0676611450372589,100,0.288987862772674,0.315511031627279,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.15,0.411329453348431,100,10.0693794271437,10.2306205728563,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,11.16,1.04175454174797,100,10.9558161098174,11.3641838901826,11.16,1.04175454174797,100,10.9558161098174,11.3641838901826,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.87,0.337997668989631,100,0.803752456878032,0.936247543121968
"primary_controlled",100,100,"n=100, p=100","block",10,"equal_width_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.126783738001129,0.121706021516302,100,-0.150638118218324,-0.102929357783934,0.221834343459548,0.14898831904155,100,0.192632632927404,0.251036053991692,-0.133693670576735,0.0838327094367836,100,-0.150124881626345,-0.117262459527126,0.447464504282521,0.189636840903057,100,0.410295683465522,0.484633325099521,0.258628806391521,0.0699896887049876,100,0.244910827405344,0.272346785377699,0.437999278499278,0.126692844333194,100,0.413167481009973,0.462831075988584,0.387932237327439,0.0840211920595364,100,0.37146408368377,0.404400390971109,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.29,0.624338033278432,100,10.1676297454774,10.4123702545226,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,41.16,2.49735213311373,100,40.6705189819097,41.6494810180903,9.21233866170921,2.62100997641535,100,8.69862070633181,9.72605661708662,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.78,0.416333199893227,100,0.698398692820928,0.861601307179072
"primary_controlled",100,100,"n=100, p=100","block",10,"equal_width_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.114975719932242,0.115312632169394,100,-0.137576995837443,-0.0923744440270405,0.274514922220606,0.156607237419043,100,0.243819903686473,0.305209940754738,-0.124329301075269,0.0860280208390258,100,-0.141190793159718,-0.10746780899082,0.455539110471927,0.198546549885147,100,0.416623986694438,0.494454234249416,0.263082239168063,0.0719924779481162,100,0.248971713490232,0.277192764845894,0.476785219682278,0.141504338159704,100,0.449050369402976,0.50452006996158,0.396680070981235,0.082551317547196,100,0.380500012741984,0.412860129220485,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.24,0.514830559553826,100,10.1390932103275,10.3409067896725,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,40.96,2.0593222382153,100,40.5563728413098,41.3636271586902,7.2202738181285,2.2077371613918,100,6.78755733449571,7.65299030176129,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.79,0.409360180740332,100,0.709765404574895,0.870234595425105
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_2","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.079982683982684,0.101726979928376,100,-0.0999211720486456,-0.0600441959167223,0.26048561581733,0.1623731980201,100,0.22866046900539,0.29231076262927,-0.0744704301075269,0.0864377141921841,100,-0.091412222089195,-0.0575286381258588,0.2933019210284,0.155627928057171,100,0.262798847129195,0.323804994927606,0.424605580136944,0.0675972858816256,100,0.411356512104146,0.437854648169743,0.545658806879395,0.14112735737445,100,0.517997844834003,0.573319768924787,0.521567686915532,0.0902935916055658,100,0.503870142960841,0.539265230870223,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.25,0.435194139889245,100,10.1647019485817,10.3352980514183,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,11.76,1.18167831340159,100,11.5283910505733,11.9916089494267,11.76,1.18167831340159,100,11.5283910505733,11.9916089494267,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.75,0.435194139889245,100,0.664701948581708,0.835298051418292
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_2","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.0295064935064935,0.0819961416972615,100,-0.0455777372791568,-0.0134352497338303,0.101864056424885,0.112799229482385,100,0.0797554074463377,0.123972705403433,-0.0548791903858317,0.0902811739730767,100,-0.0725743004845548,-0.0371840802871087,0.192395048045094,0.110506695675949,100,0.170735735692608,0.21405436039758,0.398402963968062,0.0680031873998745,100,0.385074339237686,0.411731588698437,0.681710789210789,0.147503869489698,100,0.652800030790809,0.71062154763077,0.539443683189485,0.10018016778047,100,0.519808370304513,0.559078996074457,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.14,0.348735088019777,100,10.0716479227481,10.2083520772519,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,20.28,0.697470176039554,100,20.1432958454962,20.4167041545038,4.80685315809099,1.42029030038005,100,4.5284762592165,5.08523005696548,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.86,0.348735088019777,100,0.791647922748124,0.928352077251876
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_2","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.0312683982683983,0.0797455931312934,100,-0.0468985345221318,-0.0156382620146648,0.107736701756207,0.113947394349187,100,0.085403012463766,0.130070391048647,-0.0536774193548387,0.0885233658040152,100,-0.0710279990524257,-0.0363268396572517,0.191115338660263,0.112115496139465,100,0.169140701416927,0.213089975903598,0.400304238017494,0.0691761619158896,100,0.386745710281979,0.413862765753008,0.684210789210789,0.150755718028935,100,0.654662668477118,0.71375890994446,0.541018908771385,0.100372739879428,100,0.521345851755017,0.560691965787753,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.13,0.337997668989631,100,10.063752456878,10.196247543122,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,20.26,0.675995337979262,100,20.1275049137561,20.3924950862439,4.67400871380204,1.26438521899268,100,4.42618921087948,4.92182821672461,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.87,0.337997668989631,100,0.803752456878032,0.936247543121968
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_4","component_lasso_glmnet","not_applicable","active_coefficient_count_proxy_excluding_intercept",-0.142484848484848,0.120480557865056,100,-0.166099037826399,-0.118870659143298,0.437024809445492,0.178207365129511,100,0.402096165880107,0.471953453010876,-0.146570675924329,0.0980891796509093,100,-0.165796155135907,-0.12734519671275,0.585215461501636,0.201914955121397,100,0.545640130297842,0.624790792705429,0.244664157313096,0.0711251718996371,100,0.230723623620767,0.258604691005424,0.414097293616256,0.129602810477909,100,0.388695142762586,0.439499444469927,0.356281677913626,0.0841711969497421,100,0.339784123311477,0.372779232515775,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.2,0.471404520791032,100,10.107604713925,10.292395286075,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,11.48,1.25914834132224,100,11.2332069251008,11.7267930748992,11.48,1.25914834132224,100,11.2332069251008,11.7267930748992,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.83,0.377525168068637,100,0.756005067058547,0.903994932941453
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_4","parent_group_lasso_grpreg","equal_parent","grpreg_approximate_df_excluding_intercept",-0.125770562770563,0.122297066796104,100,-0.149740787862599,-0.101800337678526,0.211146886941375,0.142331019672911,100,0.183250007085485,0.239043766797266,-0.132081256109482,0.0991231784063192,100,-0.15150939907712,-0.112653113141843,0.467263318384977,0.190325003506465,100,0.42995961769771,0.504567019072244,0.253975758871366,0.077834894125164,100,0.238720119622834,0.269231398119898,0.456210407239819,0.121283925788955,100,0.432438757785184,0.479982056694454,0.373032160025494,0.085491836428212,100,0.356275760085565,0.389788559965424,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.24,0.514830559553826,100,10.1390932103275,10.3409067896725,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,40.96,2.0593222382153,100,40.5563728413098,41.3636271586902,9.46122843437876,2.74445642213139,100,8.92331497564101,9.99914189311651,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.8,0.402015126103685,100,0.721205035283678,0.878794964716322
"primary_controlled",100,100,"n=100, p=100","block",10,"quantile_4","parent_group_lasso_grpreg","sqrt_group_size","grpreg_approximate_df_excluding_intercept",-0.121056277056277,0.123623428492994,100,-0.145286469040904,-0.0968260850716502,0.267922476264571,0.141331701429242,100,0.24022146278444,0.295623489744703,-0.124617790811339,0.0960993120538075,100,-0.143453255973885,-0.105782325648793,0.474317871526004,0.192714694761847,100,0.436545791352682,0.512089951699326,0.254046007818867,0.0778741365418702,100,0.23878267705666,0.269309338581073,0.469115758424582,0.135319654082241,100,0.442593106224463,0.495638410624701,0.375978225331604,0.0814956352476168,100,0.360005080823071,0.391951369840137,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,10.19,0.419114024647906,100,10.107853651169,10.272146348831,10.13,0.366666666666667,100,10.0581333333333,10.2018666666667,40.76,1.67645609859162,100,40.431414604676,41.088585395324,7.30299371522527,1.83494414185305,100,6.94334466342207,7.66264276702847,1,0,100,1,1,1,0,100,1,1,0.88,0.32659863237109,100,0.815986668055266,0.944013331944734,0.82,0.386122919665369,100,0.744319907745588,0.895680092254412
