"path_specification","scenario_id","replication","seed","n","p","correlation","representation","scheme","abs_f1_difference","abs_rmse_difference","abs_parent_count_difference_s","abs_parent_count_difference_2s","relative_noise_sd_difference","component_dimension_difference","raw_density_difference","lambda_max_relative_difference","requested_points_difference","requested_ratio_difference","archived_returned_points","current_returned_points","archived_jerr"
"primary_controlled",14,57,21660768,500,100,"ar1_rho_0.5","original","original",0,4.44089209850063e-16,0,0,0,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,57,21660768,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,2.22044604925031e-15,0,0,0,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",14,57,21660768,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,8.88178419700125e-16,0,0,0,0,0,2.66453525910038e-15,0,0,200,200,0
"primary_controlled",14,57,21660768,500,100,"ar1_rho_0.5","sparsified","quantile_8",3.33066907387547e-16,3.99680288865056e-15,0,0,0,0,0,0,0,0,200,200,0
"primary_controlled",14,57,21660768,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,0,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,58,21660769,500,100,"ar1_rho_0.5","original","original",0,3.99680288865056e-15,0,0,2.59397635421608e-15,0,0,0,0,0,200,200,0
"primary_controlled",14,58,21660769,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.5527136788005e-15,0,0,2.59397635421608e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,58,21660769,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.44089209850063e-15,0,0,2.59397635421608e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,58,21660769,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,2.59397635421608e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,58,21660769,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,1.77635683940025e-15,0,0,2.59397635421608e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,59,21660770,500,100,"ar1_rho_0.5","original","original",0,8.88178419700125e-16,0,0,2.70297781208798e-15,0,0,2.66453525910038e-15,0,0,200,200,0
"primary_controlled",14,59,21660770,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-16,0,0,2.70297781208798e-15,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",14,59,21660770,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.44089209850063e-15,0,0,2.70297781208798e-15,0,0,2.77555756156289e-15,0,0,200,200,0
"primary_controlled",14,59,21660770,500,100,"ar1_rho_0.5","sparsified","quantile_8",2.22044604925031e-16,4.88498130835069e-15,0,0,2.70297781208798e-15,0,0,0,0,0,200,200,0
"primary_controlled",14,59,21660770,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,4.44089209850063e-16,0,0,2.70297781208798e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,60,21660771,500,100,"ar1_rho_0.5","original","original",0,1.33226762955019e-15,0,0,1.32911637432919e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,60,21660771,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.99680288865056e-15,0,0,1.32911637432919e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,60,21660771,500,100,"ar1_rho_0.5","sparsified","quantile_4",2.22044604925031e-16,2.66453525910038e-15,0,0,1.32911637432919e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,60,21660771,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,4.88498130835069e-15,0,0,1.32911637432919e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,60,21660771,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,4.44089209850063e-16,0,0,1.32911637432919e-15,0,0,2.55351295663786e-15,0,0,200,200,0
"primary_controlled",14,61,21660772,500,100,"ar1_rho_0.5","original","original",0,2.66453525910038e-15,0,0,2.21057683834518e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,61,21660772,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.10862446895044e-15,0,0,2.21057683834518e-16,0,0,2.77555756156289e-15,0,0,200,200,0
"primary_controlled",14,61,21660772,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,2.22044604925031e-15,0,0,2.21057683834518e-16,0,0,3.77475828372553e-15,0,0,200,200,0
"primary_controlled",14,61,21660772,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,3.10862446895044e-15,0,0,2.21057683834518e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,61,21660772,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,3.5527136788005e-15,0,0,2.21057683834518e-16,0,0,3.99680288865056e-15,0,0,200,200,0
"primary_controlled",14,62,21660773,500,100,"ar1_rho_0.5","original","original",0,8.88178419700125e-16,0,0,8.67776714023561e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,62,21660773,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-16,0,0,8.67776714023561e-16,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",14,62,21660773,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,8.67776714023561e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,62,21660773,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,8.67776714023561e-16,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",14,62,21660773,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,4.88498130835069e-15,0,0,8.67776714023561e-16,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,63,21660774,500,100,"ar1_rho_0.5","original","original",0,2.88657986402541e-15,0,0,1.42345773739722e-15,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",14,63,21660774,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,2.66453525910038e-15,0,0,1.42345773739722e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,63,21660774,500,100,"ar1_rho_0.5","sparsified","quantile_4",1.11022302462516e-16,8.88178419700125e-16,0,0,1.42345773739722e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,63,21660774,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,1.42345773739722e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,63,21660774,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,4.44089209850063e-16,0,0,1.42345773739722e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,64,21660775,500,100,"ar1_rho_0.5","original","original",0,1.33226762955019e-15,0,0,1.21406312107104e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,64,21660775,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,2.66453525910038e-15,0,0,1.21406312107104e-15,0,0,1.66533453693773e-15,0,0,200,200,0
"primary_controlled",14,64,21660775,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.33226762955019e-15,0,0,1.21406312107104e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,64,21660775,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,4.44089209850063e-15,0,0,1.21406312107104e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,64,21660775,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,3.10862446895044e-15,0,0,1.21406312107104e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,65,21660776,500,100,"ar1_rho_0.5","original","original",0,4.44089209850063e-15,0,0,1.08455764293565e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,65,21660776,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.99680288865056e-15,0,0,1.08455764293565e-15,0,0,1.4432899320127e-15,0,0,200,200,0
"primary_controlled",14,65,21660776,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.88498130835069e-15,0,0,1.08455764293565e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,65,21660776,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,2.22044604925031e-15,0,0,1.08455764293565e-15,0,0,7.7715611723761e-16,0,0,200,200,0
"primary_controlled",14,65,21660776,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,1.08455764293565e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,66,21660777,500,100,"ar1_rho_0.5","original","original",0,3.10862446895044e-15,0,0,1.61565245808774e-15,0,0,1.22124532708767e-15,0,0,200,200,0
"primary_controlled",14,66,21660777,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.99680288865056e-15,0,0,1.61565245808774e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,66,21660777,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,1.61565245808774e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,66,21660777,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,4.44089209850063e-15,0,0,1.61565245808774e-15,0,0,0,0,0,200,200,0
"primary_controlled",14,66,21660777,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,2.22044604925031e-15,0,0,1.61565245808774e-15,0,0,4.44089209850063e-15,0,0,200,200,0
"primary_controlled",14,67,21660778,500,100,"ar1_rho_0.5","original","original",0,3.99680288865056e-15,0,0,6.23464348733351e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,67,21660778,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.10862446895044e-15,0,0,6.23464348733351e-16,0,0,2.55351295663786e-15,0,0,200,200,0
"primary_controlled",14,67,21660778,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,6.23464348733351e-16,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",14,67,21660778,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.99680288865056e-15,0,0,6.23464348733351e-16,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",14,67,21660778,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,4.44089209850063e-15,0,0,6.23464348733351e-16,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,68,21660779,500,100,"ar1_rho_0.5","original","original",0,4.44089209850063e-15,0,0,1.76951496436587e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,68,21660779,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,8.88178419700125e-16,0,0,1.76951496436587e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",14,68,21660779,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,2.22044604925031e-15,0,0,1.76951496436587e-15,0,0,3.10862446895044e-15,0,0,200,200,0
"primary_controlled",14,68,21660779,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,1.77635683940025e-15,0,0,1.76951496436587e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,68,21660779,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,2.22044604925031e-15,0,0,1.76951496436587e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,69,21660780,500,100,"ar1_rho_0.5","original","original",0,3.99680288865056e-15,0,0,7.01663422903749e-16,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,69,21660780,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,1.33226762955019e-15,0,0,7.01663422903749e-16,0,0,3.33066907387547e-16,0,0,200,200,0
"primary_controlled",14,69,21660780,500,100,"ar1_rho_0.5","sparsified","quantile_4",1.11022302462516e-16,3.5527136788005e-15,0,0,7.01663422903749e-16,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,69,21660780,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,1.33226762955019e-15,0,0,7.01663422903749e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,69,21660780,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,4.88498130835069e-15,0,0,7.01663422903749e-16,0,0,2.66453525910038e-15,0,0,200,200,0
"primary_controlled",14,70,21660781,500,100,"ar1_rho_0.5","original","original",0,1.77635683940025e-15,0,0,6.02625092773243e-16,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,70,21660781,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-15,0,0,6.02625092773243e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,70,21660781,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.33226762955019e-15,0,0,6.02625092773243e-16,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",14,70,21660781,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,2.22044604925031e-15,0,0,6.02625092773243e-16,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,70,21660781,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,4.88498130835069e-15,0,0,6.02625092773243e-16,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,71,21660782,500,100,"ar1_rho_0.5","original","original",0,0,0,0,6.30360675193623e-16,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",14,71,21660782,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.10862446895044e-15,0,0,6.30360675193623e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,71,21660782,500,100,"ar1_rho_0.5","sparsified","quantile_4",1.11022302462516e-16,3.5527136788005e-15,0,0,6.30360675193623e-16,0,0,3.66373598126302e-15,0,0,200,200,0
"primary_controlled",14,71,21660782,500,100,"ar1_rho_0.5","sparsified","quantile_8",4.44089209850063e-16,1.33226762955019e-15,0,0,6.30360675193623e-16,0,0,9.99200722162641e-16,0,0,200,200,0
"primary_controlled",14,71,21660782,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,3.10862446895044e-15,0,0,6.30360675193623e-16,0,0,2.66453525910038e-15,0,0,200,200,0
"primary_controlled",14,72,21660783,500,100,"ar1_rho_0.5","original","original",0,2.22044604925031e-15,0,0,1.25401513650315e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,72,21660783,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-16,0,0,1.25401513650315e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,72,21660783,500,100,"ar1_rho_0.5","sparsified","quantile_4",2.22044604925031e-16,3.5527136788005e-15,0,0,1.25401513650315e-15,0,0,2.99760216648792e-15,0,0,200,200,0
"primary_controlled",14,72,21660783,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,2.66453525910038e-15,0,0,1.25401513650315e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",14,72,21660783,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,2.66453525910038e-15,0,0,1.25401513650315e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,73,21660784,500,100,"ar1_rho_0.5","original","original",0,2.66453525910038e-15,0,0,1.20120561128947e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,73,21660784,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-16,0,0,1.20120561128947e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,73,21660784,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.44089209850063e-16,0,0,1.20120561128947e-15,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,73,21660784,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,3.10862446895044e-15,0,0,1.20120561128947e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",14,73,21660784,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,1.77635683940025e-15,0,0,1.20120561128947e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,74,21660785,500,100,"ar1_rho_0.5","original","original",0,4.44089209850063e-16,0,0,2.1167934367257e-15,0,0,1.4432899320127e-15,0,0,200,200,0
"primary_controlled",14,74,21660785,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.5527136788005e-15,0,0,2.1167934367257e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,74,21660785,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,3.10862446895044e-15,0,0,2.1167934367257e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",14,74,21660785,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,2.66453525910038e-15,0,0,2.1167934367257e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,74,21660785,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,3.5527136788005e-15,0,0,2.1167934367257e-15,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,75,21660786,500,100,"ar1_rho_0.5","original","original",0,2.22044604925031e-15,0,0,1.30301432877102e-15,0,0,2.33146835171283e-15,0,0,200,200,0
"primary_controlled",14,75,21660786,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,1.30301432877102e-15,0,0,2.55351295663786e-15,0,0,200,200,0
"primary_controlled",14,75,21660786,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,0,0,0,1.30301432877102e-15,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",14,75,21660786,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,1.33226762955019e-15,0,0,1.30301432877102e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,75,21660786,500,100,"ar1_rho_0.5","sparsified","equal_width_4",2.22044604925031e-16,4.44089209850063e-16,0,0,1.30301432877102e-15,0,0,4.10782519111308e-15,0,0,200,200,0
"primary_controlled",14,76,21660787,500,100,"ar1_rho_0.5","original","original",0,1.33226762955019e-15,0,0,1.77051740617084e-15,0,0,2.33146835171283e-15,0,0,200,200,0
"primary_controlled",14,76,21660787,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.10862446895044e-15,0,0,1.77051740617084e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,76,21660787,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,3.5527136788005e-15,0,0,1.77051740617084e-15,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",14,76,21660787,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,1.33226762955019e-15,0,0,1.77051740617084e-15,0,0,0,0,0,200,200,0
"primary_controlled",14,76,21660787,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,0,0,0,1.77051740617084e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",14,77,21660788,500,100,"ar1_rho_0.5","original","original",0,2.22044604925031e-15,0,0,2.37634688384856e-15,0,0,1.88737914186277e-15,0,0,200,200,0
"primary_controlled",14,77,21660788,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,1.33226762955019e-15,0,0,2.37634688384856e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,77,21660788,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.33226762955019e-15,0,0,2.37634688384856e-15,0,0,4.21884749357559e-15,0,0,200,200,0
"primary_controlled",14,77,21660788,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.10862446895044e-15,0,0,2.37634688384856e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,77,21660788,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,1.33226762955019e-15,0,0,2.37634688384856e-15,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",14,78,21660789,500,100,"ar1_rho_0.5","original","original",0,2.22044604925031e-15,0,0,2.20320594682538e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,78,21660789,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.99680288865056e-15,0,0,2.20320594682538e-15,0,0,3.21964677141295e-15,0,0,200,200,0
"primary_controlled",14,78,21660789,500,100,"ar1_rho_0.5","sparsified","quantile_4",1.11022302462516e-16,4.44089209850063e-16,0,0,2.20320594682538e-15,0,0,3.5527136788005e-15,0,0,200,200,0
"primary_controlled",14,78,21660789,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,4.44089209850063e-16,0,0,2.20320594682538e-15,0,0,3.99680288865056e-15,0,0,200,200,0
"primary_controlled",14,78,21660789,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,4.44089209850063e-15,0,0,2.20320594682538e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,79,21660790,500,100,"ar1_rho_0.5","original","original",0,3.10862446895044e-15,0,0,2.12676048006119e-15,0,0,1.33226762955019e-15,0,0,200,200,0
"primary_controlled",14,79,21660790,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.99680288865056e-15,0,0,2.12676048006119e-15,0,0,1.11022302462516e-15,0,0,200,200,0
"primary_controlled",14,79,21660790,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,3.99680288865056e-15,0,0,2.12676048006119e-15,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,79,21660790,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,1.77635683940025e-15,0,0,2.12676048006119e-15,0,0,2.99760216648792e-15,0,0,200,200,0
"primary_controlled",14,79,21660790,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,3.10862446895044e-15,0,0,2.12676048006119e-15,0,0,8.88178419700125e-16,0,0,200,200,0
"primary_controlled",14,80,21660791,500,100,"ar1_rho_0.5","original","original",0,1.77635683940025e-15,0,0,1.48054436434035e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",14,80,21660791,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,4.44089209850063e-16,0,0,1.48054436434035e-15,0,0,7.7715611723761e-16,0,0,200,200,0
"primary_controlled",14,80,21660791,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,1.77635683940025e-15,0,0,1.48054436434035e-15,0,0,0,0,0,200,200,0
"primary_controlled",14,80,21660791,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,8.88178419700125e-16,0,0,1.48054436434035e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,80,21660791,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,3.99680288865056e-15,0,0,1.48054436434035e-15,0,0,5.55111512312578e-16,0,0,200,200,0
"primary_controlled",14,81,21660792,500,100,"ar1_rho_0.5","original","original",0,4.44089209850063e-16,0,0,3.48972443359834e-16,0,0,2.22044604925031e-15,0,0,200,200,0
"primary_controlled",14,81,21660792,500,100,"ar1_rho_0.5","sparsified","quantile_2",2.22044604925031e-16,1.33226762955019e-15,0,0,3.48972443359834e-16,0,0,3.5527136788005e-15,0,0,200,200,0
"primary_controlled",14,81,21660792,500,100,"ar1_rho_0.5","sparsified","quantile_4",1.11022302462516e-16,4.44089209850063e-15,0,0,3.48972443359834e-16,0,0,1.55431223447522e-15,0,0,200,200,0
"primary_controlled",14,81,21660792,500,100,"ar1_rho_0.5","sparsified","quantile_8",1.11022302462516e-16,3.5527136788005e-15,0,0,3.48972443359834e-16,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,81,21660792,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,3.5527136788005e-15,0,0,3.48972443359834e-16,0,0,1.22124532708767e-15,0,0,200,200,0
"primary_controlled",14,82,21660793,500,100,"ar1_rho_0.5","original","original",0,8.88178419700125e-16,0,0,5.70563599188071e-16,0,0,1.77635683940025e-15,0,0,200,200,0
"primary_controlled",14,82,21660793,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,5.70563599188071e-16,0,0,1.22124532708767e-15,0,0,200,200,0
"primary_controlled",14,82,21660793,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,2.22044604925031e-15,0,0,5.70563599188071e-16,0,0,6.66133814775094e-16,0,0,200,200,0
"primary_controlled",14,82,21660793,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,8.88178419700125e-16,0,0,5.70563599188071e-16,0,0,3.10862446895044e-15,0,0,200,200,0
"primary_controlled",14,82,21660793,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,4.44089209850063e-15,0,0,5.70563599188071e-16,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,83,21660794,500,100,"ar1_rho_0.5","original","original",0,1.77635683940025e-15,0,0,8.57984463680328e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,83,21660794,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.5527136788005e-15,0,0,8.57984463680328e-16,0,0,2.44249065417534e-15,0,0,200,200,0
"primary_controlled",14,83,21660794,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,3.99680288865056e-15,0,0,8.57984463680328e-16,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,83,21660794,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,4.88498130835069e-15,0,0,8.57984463680328e-16,0,0,3.44169137633799e-15,0,0,200,200,0
"primary_controlled",14,83,21660794,500,100,"ar1_rho_0.5","sparsified","equal_width_4",1.11022302462516e-16,2.66453525910038e-15,0,0,8.57984463680328e-16,0,0,2.88657986402541e-15,0,0,200,200,0
"primary_controlled",14,84,21660795,500,100,"ar1_rho_0.5","original","original",0,1.77635683940025e-15,0,0,1.70919763074015e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,84,21660795,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,1.77635683940025e-15,0,0,1.70919763074015e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,84,21660795,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.88498130835069e-15,0,0,1.70919763074015e-15,0,0,3.33066907387547e-15,0,0,200,200,0
"primary_controlled",14,84,21660795,500,100,"ar1_rho_0.5","sparsified","quantile_8",0,2.22044604925031e-15,0,0,1.70919763074015e-15,0,0,4.44089209850063e-16,0,0,200,200,0
"primary_controlled",14,84,21660795,500,100,"ar1_rho_0.5","sparsified","equal_width_4",0,8.88178419700125e-16,0,0,1.70919763074015e-15,0,0,2.22044604925031e-16,0,0,200,200,0
"primary_controlled",14,85,21660796,500,100,"ar1_rho_0.5","original","original",0,8.88178419700125e-16,0,0,1.7528967140229e-15,0,0,1.99840144432528e-15,0,0,200,200,0
"primary_controlled",14,85,21660796,500,100,"ar1_rho_0.5","sparsified","quantile_2",0,3.10862446895044e-15,0,0,1.7528967140229e-15,0,0,2.77555756156289e-15,0,0,200,200,0
"primary_controlled",14,85,21660796,500,100,"ar1_rho_0.5","sparsified","quantile_4",0,4.88498130835069e-15,0,0,1.7528967140229e-15,0,0,1.22124532708767e-15,0,0,200,200,0
