"dataset","representation","method","k","run_id","fit_seed","silhouette_seed","n_used","p_used","nstart","iter_max","algorithm","silhouette_sample_n","silhouette","davies_bouldin","calinski_harabasz","adjusted_rand_index","normalized_mutual_information","clustering_accuracy","purity","total_withinss","iterations","ifault","runtime_sec"
"statlog_image_segmentation","sparsified","kmeans",7,4,67597421,77597421,2310,66,30,100,"Hartigan-Wong",1000,0.191475210513102,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.75
"statlog_image_segmentation","original","kmeans",7,5,67597422,77597422,2310,18,30,100,"Hartigan-Wong",1000,0.309198167069051,1.27064992329709,844.08305993331,0.477380756074537,0.599851066106647,0.586147186147186,0.599134199134199,12991.829971062,4,0,0.28000000000003
"statlog_image_segmentation","sparsified","kmeans",7,5,67597422,77597422,2310,66,30,100,"Hartigan-Wong",1000,0.18120536290901,1.85089154575764,286.264246798827,0.440699602050363,0.608421988857951,0.574025974025974,0.591341991341991,87291.6105568727,4,0,0.720000000000027
"statlog_image_segmentation","original","kmeans",7,6,67597423,77597423,2310,18,30,100,"Hartigan-Wong",1000,0.351270134205602,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,5,0,0.330000000000041
"statlog_image_segmentation","sparsified","kmeans",7,6,67597423,77597423,2310,66,30,100,"Hartigan-Wong",1000,0.191162559183721,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,3,0,0.860000000000014
"statlog_image_segmentation","original","kmeans",7,7,67597424,77597424,2310,18,30,100,"Hartigan-Wong",1000,0.361843246762454,1.08441053818738,850.675906115366,0.462969921999999,0.594400853138378,0.546320346320346,0.554112554112554,12922.4476336233,4,0,0.360000000000014
"statlog_image_segmentation","sparsified","kmeans",7,7,67597424,77597424,2310,66,30,100,"Hartigan-Wong",1000,0.190458952934329,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726259,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.920000000000016
"statlog_image_segmentation","original","kmeans",7,8,67597425,77597425,2310,18,30,100,"Hartigan-Wong",1000,0.360274858486895,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,4,0,0.350000000000023
"statlog_image_segmentation","sparsified","kmeans",7,8,67597425,77597425,2310,66,30,100,"Hartigan-Wong",1000,0.196828904224532,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.939999999999998
"statlog_image_segmentation","original","kmeans",7,9,67597426,77597426,2310,18,30,100,"Hartigan-Wong",1000,0.352832419996518,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,4,0,0.360000000000014
"statlog_image_segmentation","sparsified","kmeans",7,9,67597426,77597426,2310,66,30,100,"Hartigan-Wong",1000,0.175331552913928,1.85089154575764,286.264246798827,0.440699602050363,0.608421988857951,0.574025974025974,0.591341991341991,87291.6105568727,6,0,0.840000000000032
"statlog_image_segmentation","original","kmeans",7,10,67597427,77597427,2310,18,30,100,"Hartigan-Wong",1000,0.359687611498163,1.08295728577807,850.953358391186,0.461546029743688,0.588806872192316,0.545887445887446,0.554545454545455,12919.5440045762,5,0,0.310000000000002
"statlog_image_segmentation","sparsified","kmeans",7,10,67597427,77597427,2310,66,30,100,"Hartigan-Wong",1000,0.187316959348719,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.54000000000002
"statlog_image_segmentation","original","kmeans",7,11,67597428,77597428,2310,18,30,100,"Hartigan-Wong",1000,0.358489989806614,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,3,0,0.199999999999989
"statlog_image_segmentation","sparsified","kmeans",7,11,67597428,77597428,2310,66,30,100,"Hartigan-Wong",1000,0.19447261766408,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.520000000000039
"statlog_image_segmentation","original","kmeans",7,12,67597429,77597429,2310,18,30,100,"Hartigan-Wong",1000,0.362669390140736,1.08295728577807,850.953358391186,0.461546029743688,0.588806872192316,0.545887445887446,0.554545454545455,12919.5440045762,3,0,0.199999999999989
"statlog_image_segmentation","sparsified","kmeans",7,12,67597429,77597429,2310,66,30,100,"Hartigan-Wong",1000,0.19294560485043,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,3,0,0.539999999999964
"statlog_image_segmentation","original","kmeans",7,13,67597430,77597430,2310,18,30,100,"Hartigan-Wong",1000,0.361121751261346,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,5,0,0.199999999999989
"statlog_image_segmentation","sparsified","kmeans",7,13,67597430,77597430,2310,66,30,100,"Hartigan-Wong",1000,0.192185205848048,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.610000000000014
"statlog_image_segmentation","original","kmeans",7,14,67597431,77597431,2310,18,30,100,"Hartigan-Wong",1000,0.294491305086371,1.27032721519717,844.082598848719,0.476948139189382,0.59948755827037,0.585281385281385,0.598268398268398,12991.834849517,4,0,0.230000000000018
"statlog_image_segmentation","sparsified","kmeans",7,14,67597431,77597431,2310,66,30,100,"Hartigan-Wong",1000,0.186252313352534,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,3,0,0.670000000000016
"statlog_image_segmentation","original","kmeans",7,15,67597432,77597432,2310,18,30,100,"Hartigan-Wong",1000,0.353430259412219,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,6,0,0.220000000000027
"statlog_image_segmentation","sparsified","kmeans",7,15,67597432,77597432,2310,66,30,100,"Hartigan-Wong",1000,0.199699188863221,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,3,0,0.640000000000043
"statlog_image_segmentation","original","kmeans",7,16,67597433,77597433,2310,18,30,100,"Hartigan-Wong",1000,0.349539320706253,1.08295728577807,850.953358391186,0.461546029743688,0.588806872192316,0.545887445887446,0.554545454545455,12919.5440045762,3,0,0.180000000000007
"statlog_image_segmentation","sparsified","kmeans",7,16,67597433,77597433,2310,66,30,100,"Hartigan-Wong",1000,0.195517447246478,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.550000000000011
"statlog_image_segmentation","original","kmeans",7,17,67597434,77597434,2310,18,30,100,"Hartigan-Wong",1000,0.349655818766415,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,4,0,0.199999999999989
"statlog_image_segmentation","sparsified","kmeans",7,17,67597434,77597434,2310,66,30,100,"Hartigan-Wong",1000,0.196717272164952,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.519999999999982
"statlog_image_segmentation","original","kmeans",7,18,67597435,77597435,2310,18,30,100,"Hartigan-Wong",1000,0.353701998284422,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,4,0,0.189999999999998
"statlog_image_segmentation","sparsified","kmeans",7,18,67597435,77597435,2310,66,30,100,"Hartigan-Wong",1000,0.187523042349977,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,4,0,0.45999999999998
"statlog_image_segmentation","original","kmeans",7,19,67597436,77597436,2310,18,30,100,"Hartigan-Wong",1000,0.355255744525673,1.08441053818738,850.675906115366,0.462969921999999,0.594400853138378,0.546320346320346,0.554112554112554,12922.4476336233,4,0,0.160000000000025
"statlog_image_segmentation","sparsified","kmeans",7,19,67597436,77597436,2310,66,30,100,"Hartigan-Wong",1000,0.190070732422025,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.519999999999982
"statlog_image_segmentation","original","kmeans",7,20,67597437,77597437,2310,18,30,100,"Hartigan-Wong",1000,0.352783428794271,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,4,0,0.169999999999959
"statlog_image_segmentation","sparsified","kmeans",7,20,67597437,77597437,2310,66,30,100,"Hartigan-Wong",1000,0.197821706683363,1.86305604297503,289.516186277674,0.448265484667082,0.597834796259417,0.575757575757576,0.581385281385281,86870.0359863479,3,0,0.490000000000009
"statlog_image_segmentation","original","kmeans",7,21,67597438,77597438,2310,18,30,100,"Hartigan-Wong",1000,0.354055402016228,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,3,0,0.180000000000007
"statlog_image_segmentation","sparsified","kmeans",7,21,67597438,77597438,2310,66,30,100,"Hartigan-Wong",1000,0.188212213501421,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.5
"statlog_image_segmentation","original","kmeans",7,22,67597439,77597439,2310,18,30,100,"Hartigan-Wong",1000,0.303646415903995,1.27032721519717,844.082598848719,0.476948139189382,0.59948755827037,0.585281385281385,0.598268398268398,12991.834849517,4,0,0.21999999999997
"statlog_image_segmentation","sparsified","kmeans",7,22,67597439,77597439,2310,66,30,100,"Hartigan-Wong",1000,0.19137068857569,2.04248651343061,282.961268023359,0.509810690885779,0.608390512224789,0.616017316017316,0.627705627705628,87724.0110837497,3,0,0.5
"statlog_image_segmentation","original","kmeans",7,23,67597440,77597440,2310,18,30,100,"Hartigan-Wong",1000,0.364310471523898,1.08441053818738,850.675906115365,0.462969921999999,0.594400853138378,0.546320346320346,0.554112554112554,12922.4476336233,3,0,0.180000000000007
"statlog_image_segmentation","sparsified","kmeans",7,23,67597440,77597440,2310,66,30,100,"Hartigan-Wong",1000,0.189048135326884,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.560000000000002
"statlog_image_segmentation","original","kmeans",7,24,67597441,77597441,2310,18,30,100,"Hartigan-Wong",1000,0.355111489750648,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,4,0,0.230000000000018
"statlog_image_segmentation","sparsified","kmeans",7,24,67597441,77597441,2310,66,30,100,"Hartigan-Wong",1000,0.194109633290645,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.580000000000041
"statlog_image_segmentation","original","kmeans",7,25,67597442,77597442,2310,18,30,100,"Hartigan-Wong",1000,0.350398217746181,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,5,0,0.189999999999998
"statlog_image_segmentation","sparsified","kmeans",7,25,67597442,77597442,2310,66,30,100,"Hartigan-Wong",1000,0.207672127754034,1.84179148844557,287.495744834258,0.493068028698455,0.616784694528692,0.587445887445887,0.593073593073593,87131.4812694561,3,0,0.689999999999998
"statlog_image_segmentation","original","kmeans",7,26,67597443,77597443,2310,18,30,100,"Hartigan-Wong",1000,0.357453538218309,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,5,0,0.220000000000027
"statlog_image_segmentation","sparsified","kmeans",7,26,67597443,77597443,2310,66,30,100,"Hartigan-Wong",1000,0.186709156414538,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726259,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.560000000000002
"statlog_image_segmentation","original","kmeans",7,27,67597444,77597444,2310,18,30,100,"Hartigan-Wong",1000,0.358135019730599,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,5,0,0.189999999999998
"statlog_image_segmentation","sparsified","kmeans",7,27,67597444,77597444,2310,66,30,100,"Hartigan-Wong",1000,0.194691232994746,1.85049641662799,290.240637748747,0.494934224247164,0.629279098932804,0.607792207792208,0.627272727272727,86776.6736432565,4,0,0.579999999999984
"statlog_image_segmentation","original","kmeans",7,28,67597445,77597445,2310,18,30,100,"Hartigan-Wong",1000,0.350156894382019,1.08094539614402,850.933512179981,0.459982026912638,0.585719552102595,0.545021645021645,0.553679653679654,12919.7516583531,4,0,0.220000000000027
"statlog_image_segmentation","sparsified","kmeans",7,28,67597445,77597445,2310,66,30,100,"Hartigan-Wong",1000,0.192393632213779,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,4,0,0.610000000000014
"statlog_image_segmentation","original","kmeans",7,29,67597446,77597446,2310,18,30,100,"Hartigan-Wong",1000,0.303167375413293,1.27032721519717,844.082598848719,0.476948139189382,0.59948755827037,0.585281385281385,0.598268398268398,12991.834849517,4,0,0.220000000000027
"statlog_image_segmentation","sparsified","kmeans",7,29,67597446,77597446,2310,66,30,100,"Hartigan-Wong",1000,0.195135687174822,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726259,0.611688311688312,0.633333333333333,86763.4198954586,4,0,0.78000000000003
"statlog_image_segmentation","original","kmeans",7,30,67597447,77597447,2310,18,30,100,"Hartigan-Wong",1000,0.348590334286972,1.08234514724874,850.964517561003,0.461267895775241,0.587754630756841,0.545887445887446,0.554545454545455,12919.427247501,5,0,0.240000000000009
"statlog_image_segmentation","sparsified","kmeans",7,30,67597447,77597447,2310,66,30,100,"Hartigan-Wong",1000,0.191773019529756,1.84710472633591,290.34360748439,0.499889504162289,0.632595205726258,0.611688311688312,0.633333333333333,86763.4198954586,3,0,0.70999999999998
"vertebral_column_3classes","original","kmeans",3,1,63919018,73919018,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,1,63919018,73919018,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0300000000000296
"vertebral_column_3classes","original","kmeans",3,2,63919019,73919019,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0
"vertebral_column_3classes","sparsified","kmeans",3,2,63919019,73919019,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
"vertebral_column_3classes","original","kmeans",3,3,63919020,73919020,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,3,63919020,73919020,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0300000000000296
"vertebral_column_3classes","original","kmeans",3,4,63919021,73919021,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,4,63919021,73919021,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0200000000000387
"vertebral_column_3classes","original","kmeans",3,5,63919022,73919022,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,5,63919022,73919022,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,6,63919023,73919023,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0
"vertebral_column_3classes","sparsified","kmeans",3,6,63919023,73919023,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,7,63919024,73919024,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,2,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,7,63919024,73919024,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,4,0,0.0100000000000477
"vertebral_column_3classes","original","kmeans",3,8,63919025,73919025,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,2,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,8,63919025,73919025,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0199999999999818
"vertebral_column_3classes","original","kmeans",3,9,63919026,73919026,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,9,63919026,73919026,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,10,63919027,73919027,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,10,63919027,73919027,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0200000000000387
"vertebral_column_3classes","original","kmeans",3,11,63919028,73919028,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,11,63919028,73919028,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0300000000000296
"vertebral_column_3classes","original","kmeans",3,12,63919029,73919029,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0
"vertebral_column_3classes","sparsified","kmeans",3,12,63919029,73919029,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,13,63919030,73919030,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830605,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,13,63919030,73919030,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0199999999999818
"vertebral_column_3classes","original","kmeans",3,14,63919031,73919031,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830605,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,14,63919031,73919031,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,15,63919032,73919032,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0
"vertebral_column_3classes","sparsified","kmeans",3,15,63919032,73919032,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
"vertebral_column_3classes","original","kmeans",3,16,63919033,73919033,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,16,63919033,73919033,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0199999999999818
"vertebral_column_3classes","original","kmeans",3,17,63919034,73919034,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,17,63919034,73919034,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
"vertebral_column_3classes","original","kmeans",3,18,63919035,73919035,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830605,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.0100000000000477
"vertebral_column_3classes","sparsified","kmeans",3,18,63919035,73919035,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0199999999999818
"vertebral_column_3classes","original","kmeans",3,19,63919036,73919036,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830605,0.467741935483871,0.667741935483871,926.710442287299,2,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,19,63919036,73919036,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0199999999999818
"vertebral_column_3classes","original","kmeans",3,20,63919037,73919037,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,20,63919037,73919037,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,21,63919038,73919038,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,21,63919038,73919038,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,22,63919039,73919039,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,5,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,22,63919039,73919039,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0300000000000296
"vertebral_column_3classes","original","kmeans",3,23,63919040,73919040,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,3,0,0.00999999999999091
"vertebral_column_3classes","sparsified","kmeans",3,23,63919040,73919040,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0300000000000296
"vertebral_column_3classes","original","kmeans",3,24,63919041,73919041,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,2,0,0
"vertebral_column_3classes","sparsified","kmeans",3,24,63919041,73919041,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.00999999999999091
"vertebral_column_3classes","original","kmeans",3,25,63919042,73919042,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.0299999999999727
"vertebral_column_3classes","sparsified","kmeans",3,25,63919042,73919042,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
"vertebral_column_3classes","original","kmeans",3,26,63919043,73919043,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,4,0,0.0199999999999818
"vertebral_column_3classes","sparsified","kmeans",3,26,63919043,73919043,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
"vertebral_column_3classes","original","kmeans",3,27,63919044,73919044,310,6,30,100,"Hartigan-Wong",310,0.295131105194198,1.298552774954,153.595924480553,0.211391479326811,0.303127128830606,0.467741935483871,0.667741935483871,926.710442287299,2,0,0.0299999999999727
"vertebral_column_3classes","sparsified","kmeans",3,27,63919044,73919044,310,24,30,100,"Hartigan-Wong",310,0.125255540687928,2.44473887685789,39.8274923325522,0.214773224181461,0.291859820456164,0.474193548387097,0.661290322580645,5888.22617138103,3,0,0.0299999999999727
